"Region","LA_Code","LA_Name","Empl_pop","100EmpPTt","100EmpPT15n","100EmpPT30n","100EmpPT45n","100EmpPT60n","100EmpPT15pct","100EmpPT30pct","100EmpPT45pct","100EmpPT60pct","100EmpCyct","100EmpCyc15n","100EmpCyc30n","100EmpCyc45n","100EmpCyc60n","100EmpCyc15pct","100EmpCyc30pct","100EmpCyc45pct","100EmpCyc60pct","100EmpCart","100EmpCar15n","100EmpCar30n","100EmpCar45n","100EmpCar60n","100EmpCar15pct","100EmpCar30pct","100EmpCar45pct","100EmpCar60pct","500EmpPTt","500EmpPT15n","500EmpPT30n","500EmpPT45n","500EmpPT60n","500EmpPT15pct","500EmpPT30pct","500EmpPT45pct","500EmpPT60pct","500EmpCyct","500EmpCyc15n","500EmpCyc30n","500EmpCyc45n","500EmpCyc60n","500EmpCyc15pct","500EmpCyc30pct","500EmpCyc45pct","500EmpCyc60pct","500EmpCart","500EmpCar15n","500EmpCar30n","500EmpCar45n","500EmpCar60n","500EmpCar15pct","500EmpCar30pct","500EmpCar45pct","500EmpCar60pct","5000EmpPTt","5000EmpPT15n","5000EmpPT30n","5000EmpPT45n","5000EmpPT60n","5000EmpPT15pct","5000EmpPT30pct","5000EmpPT45pct","5000EmpPT60pct","5000EmpCyct","5000EmpCyc15n","5000EmpCyc30n","5000EmpCyc45n","5000EmpCyc60n","5000EmpCyc15pct","5000EmpCyc30pct","5000EmpCyc45pct","5000EmpCyc60pct","5000EmpCart","5000EmpCar15n","5000EmpCar30n","5000EmpCar45n","5000EmpCar60n","5000EmpCar15pct","5000EmpCar30pct","5000EmpCar45pct","5000EmpCar60pct","PS_pop","PSPTt","PSPT15n","PSPT30n","PSPT45n","PSPT60n","PSPT15pct","PSPT30pct","PSPT45pct","PSPT60pct","PSCyct","PSCyc15n","PSCyc30n","PSCyc45n","PSCyc60n","PSCyc15pct","PSCyc30pct","PSCyc45pct","PSCyc60pct","PSCart","PSCar15n","PSCar30n","PSCar45n","PSCar60n","PSCar15pct","PSCar30pct","PSCar45pct","PSCar60pct","SS_pop","SSPTt","SSPT15n","SSPT30n","SSPT45n","SSPT60n","SSPT15pct","SSPT30pct","SSPT45pct","SSPT60pct","SSCyct","SSCyc15n","SSCyc30n","SSCyc45n","SSCyc60n","SSCyc15pct","SSCyc30pct","SSCyc45pct","SSCyc60pct","SSCart","SSCar15n","SSCar30n","SSCar45n","SSCar60n","SSCar15pct","SSCar30pct","SSCar45pct","SSCar60pct","FE_pop","FEPTt","FEPT15n","FEPT30n","FEPT45n","FEPT60n","FEPT15pct","FEPT30pct","FEPT45pct","FEPT60pct","FECyct","FECyc15n","FECyc30n","FECyc45n","FECyc60n","FECyc15pct","FECyc30pct","FECyc45pct","FECyc60pct","FECart","FECar15n","FECar30n","FECar45n","FECar60n","FECar15pct","FECar30pct","FECar45pct","FECar60pct","GP_pop","GPPTt","GPPT15n","GPPT30n","GPPT45n","GPPT60n","GPPT15pct","GPPT30pct","GPPT45pct","GPPT60pct","GPCyct","GPCyc15n","GPCyc30n","GPCyc45n","GPCyc60n","GPCyc15pct","GPCyc30pct","GPCyc45pct","GPCyc60pct","GPCart","GPCar15n","GPCar30n","GPCar45n","GPCar60n","GPCar15pct","GPCar30pct","GPCar45pct","GPCar60pct","Hosp_pop","HospPTt","HospPT15n","HospPT30n","HospPT45n","HospPT60n","HospPT15pct","HospPT30pct","HospPT45pct","HospPT60pct","HospCyct","HospCyc15n","HospCyc30n","HospCyc45n","HospCyc60n","HospCyc15pct","HospCyc30pct","HospCyc45pct","HospCyc60pct","HospCart","HospCar15n","HospCar30n","HospCar45n","HospCar60n","HospCar15pct","HospCar30pct","HospCar45pct","HospCar60pct","Food_pop","FoodPTt","FoodPT15n","FoodPT30n","FoodPT45n","FoodPT60n","FoodPT15pct","FoodPT30pct","FoodPT45pct","FoodPT60pct","FoodCyct","FoodCyc15n","FoodCyc30n","FoodCyc45n","FoodCyc60n","FoodCyc15pct","FoodCyc30pct","FoodCyc45pct","FoodCyc60pct","FoodCart","FoodCar15n","FoodCar30n","FoodCar45n","FoodCar60n","FoodCar15pct","FoodCar30pct","FoodCar45pct","FoodCar60pct","Town_pop","TownPTt","TownPT15n","TownPT30n","TownPT45n","TownPT60n","TownPT15pct","TownPT30pct","TownPT45pct","TownPT60pct","TownCyct","TownCyc15n","TownCyc30n","TownCyc45n","TownCyc60n","TownCyc15pct","TownCyc30pct","TownCyc45pct","TownCyc60pct","TownCart","TownCar15n","TownCar30n","TownCar45n","TownCar60n","TownCar15pct","TownCar30pct","TownCar45pct","TownCar60pct"
"North East","E08000022","     North Tyneside",148437,7,4,10,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,11,2,10,10,10,79,100,100,100,9,4,10,10,10,97,100,100,100,8,10,10,10,10,100,100,100,100,24,0,2,7,10,8,83,100,100,19,0,2,6,9,14,100,100,100,12,2,10,10,10,97,100,100,100,14051,8,3,10,10,10,97,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,10455,14,1,8,10,10,59,100,100,100,11,2,10,10,10,86,100,100,100,9,9,10,10,10,100,100,100,100,8754,15,1,5,10,10,48,100,100,100,12,1,7,10,10,83,100,100,100,9,6,10,10,10,100,100,100,100,94023,10,3,10,10,10,91,100,100,100,9,5,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,94023,26,0,1,2,5,6,66,100,100,21,0,1,3,6,15,96,100,100,13,1,7,10,10,72,100,100,100,94023,7,5,10,10,10,100,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,94023,16,0,3,9,10,42,100,100,100,15,1,4,9,10,61,99,100,100,10,3,10,10,10,99,100,100,100
"North East","E08000023","     South Tyneside",109223,8,4,10,10,10,93,100,100,100,8,7,10,10,10,97,100,100,100,7,10,10,10,10,100,100,100,100,11,2,10,10,10,74,100,100,100,11,4,10,10,10,88,100,100,100,8,9,10,10,10,100,100,100,100,24,0,1,6,10,13,77,100,100,22,0,1,6,9,22,88,100,100,13,1,10,10,10,75,100,100,100,9908,8,4,10,10,10,98,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,7621,14,1,5,10,10,53,100,100,100,12,1,8,10,10,83,100,100,100,9,5,10,10,10,100,100,100,100,6892,17,0,3,8,10,35,99,100,100,14,1,5,10,10,64,100,100,100,10,3,10,10,10,92,100,100,100,68046,10,3,10,10,10,88,100,100,100,9,6,10,10,10,95,100,100,100,8,10,10,10,10,100,100,100,100,68046,25,0,1,3,5,11,68,100,100,20,1,2,3,6,30,94,100,100,13,1,5,8,10,68,100,100,100,68046,7,6,10,10,10,99,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,68046,18,0,2,7,10,37,98,100,100,17,1,2,7,10,42,96,100,100,11,2,10,10,10,86,100,100,100
"North East","E08000024","     Sunderland",205882,7,4,10,10,10,96,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,11,1,9,10,10,77,100,100,100,10,4,10,10,10,98,100,100,100,8,10,10,10,10,100,100,100,100,20,0,2,5,9,24,90,100,100,16,1,3,5,8,46,97,100,100,11,2,9,10,10,85,100,100,100,18276,8,3,10,10,10,97,100,100,100,8,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14226,15,1,6,10,10,49,100,100,100,12,2,8,10,10,86,100,100,100,9,7,10,10,10,100,100,100,100,13026,21,0,3,8,10,24,84,100,100,18,1,4,9,10,41,91,100,100,11,4,10,10,10,86,100,100,100,121891,10,3,10,10,10,89,100,100,100,9,5,10,10,10,98,99,99,99,7,10,10,10,10,99,99,99,99,121891,29,0,1,2,4,9,56,93,100,25,0,1,2,3,16,70,94,99,15,1,4,9,10,50,99,99,99,121891,7,6,10,10,10,97,100,100,100,8,8,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,121891,22,0,1,4,9,15,88,100,100,19,0,1,4,8,27,96,99,99,12,1,10,10,10,87,99,99,99
"North West","E06000008","Blackburn with Darwen",103735,7,4,10,10,10,95,100,100,100,8,8,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,10,2,9,10,10,85,100,100,100,9,5,10,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,22,0,2,3,7,21,76,97,100,17,1,2,3,4,54,87,100,100,12,2,7,10,10,79,100,100,100,13034,7,4,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,10104,14,1,6,10,10,62,100,100,100,11,2,9,10,10,91,100,100,100,9,7,10,10,10,100,100,100,100,8045,16,1,4,9,10,47,100,100,100,12,2,6,9,10,85,100,100,100,9,5,10,10,10,100,100,100,100,56925,8,4,10,10,10,90,100,100,100,8,7,10,10,10,98,99,99,99,7,9,10,10,10,99,99,99,99,56925,29,0,1,1,2,7,58,97,98,20,0,1,2,2,20,90,97,99,14,1,3,7,10,66,99,99,99,56925,7,4,10,10,10,94,100,100,100,8,9,10,10,10,96,99,99,99,7,10,10,10,10,99,99,99,99,56925,19,0,1,4,8,26,98,100,100,15,1,1,3,5,58,97,99,99,16,0,9,10,10,28,99,99,99
"North West","E06000009","Blackpool",101183,6,6,10,10,10,97,100,100,100,7,10,10,10,10,100,100,100,100,6,10,10,10,10,100,100,100,100,9,3,10,10,10,91,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,21,0,1,3,5,26,85,100,100,16,1,2,3,3,47,99,100,100,11,2,4,9,10,93,100,100,100,9459,8,3,10,10,10,99,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,7370,14,1,5,9,10,59,100,100,100,11,2,8,10,10,98,100,100,100,9,5,10,10,10,100,100,100,100,6612,22,0,2,4,8,21,80,100,100,17,1,3,5,6,42,100,100,100,12,2,7,10,10,77,100,100,100,63865,9,3,10,10,10,88,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,63865,29,0,0,1,2,8,50,97,100,19,0,1,1,2,26,98,100,100,13,1,2,4,8,73,100,100,100,63865,5,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,6,10,10,10,10,100,100,100,100,63865,18,0,2,5,8,26,99,100,100,14,1,3,5,7,64,100,100,100,10,2,8,10,10,100,100,100,100
"North West","E06000049","Cheshire East",271793,13,2,7,9,10,73,95,97,98,10,5,9,10,10,88,98,99,100,8,8,10,10,10,98,100,100,100,14,1,7,9,10,64,95,98,99,11,3,8,10,10,84,99,100,100,8,8,10,10,10,98,100,100,100,34,0,1,2,5,10,48,83,93,29,0,1,2,4,28,57,83,95,15,1,5,10,10,54,99,100,100,25486,11,2,8,10,10,80,97,99,100,9,4,9,10,10,95,100,100,100,8,9,10,10,10,100,100,100,100,20290,21,0,2,6,9,31,90,96,97,15,1,3,7,9,67,96,100,100,10,3,10,10,10,95,100,100,100,16734,23,0,2,5,8,24,81,96,98,16,1,2,5,8,55,94,100,100,11,2,10,10,10,91,100,100,100,164041,15,1,5,9,10,61,96,98,99,12,2,6,9,10,86,99,99,99,9,5,10,10,10,98,99,99,99,164041,39,0,0,1,2,5,38,72,90,32,0,0,1,2,15,47,78,96,17,0,2,5,9,39,99,99,99,164041,11,3,9,10,10,85,96,98,99,9,6,9,10,10,90,99,99,99,7,9,10,10,10,99,99,99,99,164041,21,0,2,5,8,30,89,97,98,17,1,2,4,6,54,89,97,99,11,1,8,10,10,86,99,99,99
"North West","E06000050","Cheshire West and Chester",244342,12,2,8,9,10,75,96,98,99,10,5,9,10,10,88,98,100,100,8,9,10,10,10,98,100,100,100,16,1,6,9,10,50,93,98,99,12,3,8,10,10,78,98,100,100,9,7,10,10,10,98,100,100,100,36,0,1,1,4,8,41,77,93,31,0,1,2,2,18,48,84,97,16,1,4,9,10,41,98,100,100,22266,10,2,8,10,10,86,98,99,100,9,5,9,10,10,97,100,100,100,7,9,10,10,10,100,100,100,100,17581,22,0,2,5,9,27,85,97,98,16,1,3,6,9,59,93,99,100,11,2,10,10,10,91,100,100,100,15627,23,0,2,5,8,20,80,97,99,17,1,3,6,9,53,93,100,100,11,2,10,10,10,90,100,100,100,143876,13,1,7,9,10,71,97,99,99,10,3,8,10,10,89,99,99,99,8,8,10,10,10,99,99,99,99,143876,45,0,0,1,1,2,26,60,79,42,0,0,1,1,5,33,61,78,19,0,2,6,10,22,97,99,99,143876,11,3,9,10,10,83,96,99,100,10,6,9,10,10,90,98,99,99,8,9,10,10,10,98,99,99,99,143876,23,0,1,3,7,23,86,95,98,19,1,1,2,4,48,86,94,99,12,1,7,10,10,82,99,99,99
"North West","E06000006","Halton",92521,9,2,10,10,10,87,100,100,100,9,5,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,11,1,9,10,10,75,100,100,100,10,4,10,10,10,95,100,100,100,8,9,10,10,10,100,100,100,100,33,0,0,3,8,2,28,99,100,29,0,1,3,7,3,53,100,100,17,0,8,10,10,14,100,100,100,10003,8,3,10,10,10,95,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,7195,16,1,4,9,10,48,100,100,100,12,1,5,10,10,88,100,100,100,9,3,10,10,10,100,100,100,100,5881,17,0,3,9,10,33,98,100,100,14,1,4,9,10,64,100,100,100,11,2,10,10,10,100,100,100,100,54063,11,2,10,10,10,78,100,100,100,10,3,10,10,10,97,99,99,99,8,9,10,10,10,99,99,99,99,54063,33,0,0,1,4,4,46,84,98,25,0,1,2,4,17,59,97,99,16,0,4,9,10,38,99,99,99,54063,9,3,10,10,10,90,100,100,100,9,5,10,10,10,96,99,99,99,8,10,10,10,10,99,99,99,99,54063,16,0,3,8,10,38,100,100,100,13,1,3,6,9,73,99,99,99,10,2,10,10,10,99,99,99,99
"North West","E06000007","Warrington",152182,9,3,9,10,10,85,100,100,100,8,7,10,10,10,98,100,100,100,7,9,10,10,10,100,100,100,100,11,1,8,10,10,78,100,100,100,10,4,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,27,0,1,2,7,7,74,95,100,20,0,1,2,4,23,91,100,100,14,1,8,10,10,65,100,100,100,14993,9,3,9,10,10,90,100,100,100,8,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,11894,16,1,3,9,10,42,98,100,100,13,1,6,10,10,81,100,100,100,10,4,10,10,10,99,100,100,100,9547,18,0,3,8,10,32,94,100,100,14,1,5,10,10,67,99,100,100,10,3,10,10,10,95,100,100,100,89012,11,2,9,10,10,83,100,100,100,9,5,10,10,10,94,98,98,98,8,9,10,10,10,98,98,98,98,89012,36,0,0,1,2,3,26,83,98,24,0,1,1,2,13,76,94,98,16,0,4,10,10,47,98,98,98,89012,8,4,10,10,10,91,100,100,100,8,7,10,10,10,96,98,98,98,7,10,10,10,10,98,98,98,98,89012,21,0,2,5,9,16,91,100,100,20,0,2,4,8,27,91,98,98,13,1,10,10,10,67,98,98,98
"North West","E10000006","Cumbria",364667,19,1,5,7,8,63,84,91,93,13,3,6,8,8,75,91,97,99,9,6,9,10,10,91,99,100,100,22,1,4,7,8,53,82,88,92,16,2,5,7,8,66,89,96,99,10,5,9,10,10,89,100,100,100,59,0,0,1,1,8,29,39,54,69,0,0,1,1,15,30,37,46,28,0,1,1,2,30,55,85,98,31174,12,2,7,9,9,83,94,97,98,10,4,8,9,10,92,99,100,100,8,8,10,10,10,99,100,100,100,25455,28,0,2,3,5,28,79,87,90,19,1,2,3,4,53,85,94,98,11,2,6,9,10,86,99,100,100,21808,30,0,2,3,5,22,76,86,90,23,1,2,3,4,47,80,89,94,12,2,5,8,10,81,99,100,100,224038,19,1,5,8,8,60,88,92,94,13,3,5,7,8,76,94,99,100,9,5,9,10,10,95,100,100,100,224038,50,0,0,1,1,6,37,58,69,46,0,0,1,1,17,48,57,68,20,0,1,1,2,43,81,97,100,224038,17,3,7,8,9,75,88,91,94,12,5,7,9,9,81,94,98,99,8,8,10,10,10,95,100,100,100,224038,31,0,1,2,3,29,74,85,88,26,1,1,1,2,45,71,83,91,13,1,3,5,8,71,97,99,100
"North West","E07000026","     Allerdale",70789,19,1,4,7,8,65,84,91,92,13,2,5,7,8,77,93,98,100,9,5,9,10,10,92,100,100,100,21,1,4,6,8,56,83,89,92,16,2,4,6,8,65,84,95,100,10,4,9,10,10,86,100,100,100,84,0,0,0,0,0,1,8,14,104,0,0,0,0,0,0,1,3,37,0,0,1,3,0,14,82,100,6114,12,2,6,8,9,80,95,98,99,10,4,7,9,10,92,100,100,100,8,8,10,10,10,100,100,100,100,5016,27,0,1,3,5,26,81,88,90,18,1,1,2,4,57,87,97,99,11,2,7,10,10,89,99,100,100,4246,31,0,1,3,5,15,75,86,89,23,0,1,2,4,45,77,87,95,12,1,6,10,10,80,99,100,100,43002,23,1,3,6,8,41,84,91,93,15,2,3,5,7,60,91,99,100,10,3,9,10,10,95,100,100,100,43002,78,0,0,0,0,0,0,8,32,82,0,0,0,0,0,0,1,24,29,0,1,1,3,0,52,99,100,43002,18,3,7,8,9,71,85,89,92,13,4,7,8,9,77,93,98,100,8,7,10,10,10,94,100,100,100,43002,27,0,1,2,4,36,79,89,90,21,1,1,1,3,53,79,87,96,11,1,4,6,9,82,100,100,100
"North West","E07000027","     Barrow-in-Furness",49571,7,3,9,10,10,94,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,15,1,6,9,10,50,94,100,100,13,3,7,8,10,66,95,100,100,9,7,10,10,10,97,100,100,100,23,0,1,1,1,24,80,93,100,19,0,1,1,1,38,82,95,100,13,1,1,1,1,79,100,100,100,4524,7,4,10,10,10,99,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,3601,16,1,3,5,6,49,99,100,100,12,1,4,5,6,84,100,100,100,9,3,6,7,10,100,100,100,100,3154,21,0,2,4,4,14,94,100,100,15,1,3,3,4,60,94,100,100,10,2,4,4,8,94,100,100,100,30976,10,3,9,10,10,84,100,100,100,9,6,10,10,10,96,99,99,99,7,9,10,10,10,99,99,99,99,30976,28,0,1,1,1,8,55,97,100,19,0,1,1,1,24,91,99,99,13,1,1,1,1,75,99,99,99,30976,7,5,10,10,10,94,100,100,100,8,7,10,10,10,98,99,99,99,7,10,10,10,10,99,99,99,99,30976,19,0,1,2,3,27,95,100,100,17,0,1,1,2,49,90,99,99,11,1,2,2,6,86,99,99,99
"North West","E07000028","     Carlisle",79153,16,2,7,9,9,73,87,93,95,12,4,8,9,10,79,93,100,100,8,8,10,10,10,96,100,100,100,17,1,6,9,9,66,90,93,95,12,3,8,9,10,80,96,99,100,9,7,10,10,10,96,100,100,100,29,0,1,2,2,20,78,89,90,23,1,2,2,2,45,78,86,92,12,1,2,2,2,79,98,100,100,7152,11,2,8,9,9,87,96,98,99,9,5,9,10,10,93,100,100,100,8,9,10,10,10,100,100,100,100,5456,27,0,3,5,7,18,81,89,91,19,1,3,4,5,45,86,96,98,12,3,6,10,10,86,99,100,100,4680,27,0,4,6,8,21,83,90,92,19,1,4,5,6,51,88,96,98,12,4,7,10,10,88,99,100,100,49047,17,2,8,9,9,70,91,94,95,12,4,8,9,9,82,95,98,99,9,8,10,10,10,96,99,100,100,49047,36,0,1,1,1,8,60,83,91,27,0,1,1,1,25,75,85,89,15,1,1,2,3,63,97,99,100,49047,14,4,9,9,9,82,91,94,95,10,7,9,9,10,86,97,98,99,8,9,10,10,10,97,99,100,100,49047,29,0,2,2,3,25,81,90,91,24,1,2,2,2,42,78,86,90,13,1,3,5,9,75,98,99,100
"North West","E07000029","     Copeland",51495,13,1,6,8,9,69,93,98,99,10,3,8,9,9,87,99,100,100,8,7,9,10,10,99,100,100,100,23,1,3,5,7,43,82,90,94,18,1,4,6,7,56,88,91,96,10,4,8,10,10,87,100,100,100,71,0,0,0,0,0,4,15,36,57,0,0,0,1,1,13,32,73,24,0,1,1,1,15,85,88,100,4415,11,2,7,9,9,82,96,98,99,9,3,8,9,9,95,99,100,100,8,8,10,10,10,99,100,100,100,3495,27,0,2,3,4,27,76,89,94,20,1,2,3,4,41,90,93,97,12,2,5,8,10,89,100,100,100,3031,27,0,2,3,4,27,77,90,95,20,1,2,3,4,42,91,93,97,12,2,5,7,10,91,100,100,100,31021,17,1,5,8,9,53,90,95,98,13,2,5,8,9,75,98,99,100,9,5,9,10,10,98,100,100,100,31021,40,0,1,1,1,11,54,70,79,41,0,1,1,1,18,62,77,79,19,1,1,1,1,63,84,88,100,31021,14,2,7,9,9,78,92,95,97,11,4,8,9,9,86,97,99,99,8,8,9,10,10,97,100,100,100,31021,31,0,1,1,2,21,68,85,90,28,0,1,1,1,36,62,86,92,14,1,2,4,7,62,95,100,100
"North West","E07000030","     Eden",38518,37,0,1,3,4,26,53,69,77,23,1,2,3,5,44,73,90,95,13,1,8,10,10,71,96,100,100,44,1,2,4,4,34,48,60,66,24,2,3,5,6,44,69,85,94,13,3,8,10,10,64,99,100,100,86,0,0,0,1,0,0,23,37,113,0,0,0,0,0,0,0,4,44,0,0,1,2,0,7,58,87,3126,19,1,3,5,6,69,81,88,92,12,2,4,7,9,81,96,99,100,8,4,10,10,10,96,100,100,100,2650,50,0,1,1,3,24,45,55,63,30,1,1,1,2,38,50,70,88,14,1,3,8,10,55,97,100,100,2234,52,0,1,2,3,22,45,55,67,34,1,1,1,2,37,52,70,86,16,1,3,8,10,56,94,97,100,23043,36,1,1,3,4,46,63,71,74,18,1,1,2,4,59,79,98,100,10,1,6,10,10,81,100,100,100,23043,68,0,0,0,1,13,34,37,41,54,0,0,0,1,30,37,46,59,22,0,1,2,3,38,74,93,100,23043,35,2,4,5,6,47,63,71,76,20,3,4,6,7,53,74,93,98,11,5,9,10,10,77,100,100,100,23043,57,0,0,1,2,31,42,49,53,38,0,0,1,1,36,47,62,79,17,0,1,4,9,47,93,96,100
"North West","E07000031","     South Lakeland",75141,23,1,3,7,8,45,78,89,91,17,2,4,6,7,63,86,94,98,10,4,9,10,10,86,99,100,100,21,1,3,7,8,53,81,90,94,15,2,4,6,8,68,94,98,99,10,4,9,10,10,92,100,100,100,71,0,0,0,0,0,0,3,45,105,0,0,0,0,0,0,1,6,39,0,0,1,2,0,21,75,97,5843,14,1,5,8,9,78,94,97,98,11,3,6,8,10,91,99,100,100,8,7,10,10,10,99,100,100,100,5237,26,0,1,3,5,29,80,91,94,20,1,1,2,3,50,84,97,100,12,1,5,10,10,87,100,100,100,4463,30,0,1,3,5,31,72,85,91,27,1,1,2,3,45,71,81,86,14,1,5,9,10,73,98,100,100,46949,17,1,4,7,9,63,90,93,96,12,2,3,6,9,78,97,99,100,9,3,10,10,10,98,100,100,100,46949,51,0,0,1,1,4,27,52,69,50,0,0,0,1,11,32,42,61,22,0,1,2,3,29,82,98,100,46949,16,2,6,9,9,68,89,93,95,13,3,7,9,9,78,95,98,100,9,7,10,10,10,96,100,100,100,46949,30,0,1,2,4,31,67,83,90,29,1,1,1,2,46,63,76,86,14,1,3,8,10,64,95,100,100
"North West","E11000001","Greater Manchester (Met County)",2009538,7,4,10,10,10,95,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,11,2,9,10,10,80,100,100,100,9,5,10,10,10,97,100,100,100,8,10,10,10,10,100,100,100,100,26,0,2,5,9,14,69,95,100,20,1,4,7,9,33,86,98,100,13,2,9,10,10,74,100,100,100,213643,8,4,10,10,10,98,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,155636,15,1,5,10,10,51,99,100,100,12,2,9,10,10,88,100,100,100,9,7,10,10,10,100,100,100,100,134787,20,0,3,8,10,27,93,100,100,15,1,6,9,10,60,99,100,100,11,4,10,10,10,93,100,100,100,1166078,9,3,10,10,10,91,100,100,100,9,6,10,10,10,98,99,99,99,7,10,10,10,10,99,99,99,99,1166078,33,0,0,1,3,4,41,85,99,24,0,1,3,5,15,75,96,99,16,1,5,10,10,45,99,99,99,1166078,7,5,10,10,10,98,100,100,100,8,9,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,1166078,17,0,3,8,10,39,98,100,100,13,1,5,9,10,70,98,99,99,10,3,10,10,10,95,99,99,99
"North West","E08000001","     Bolton",202395,7,4,10,10,10,98,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,11,2,8,10,10,76,100,100,100,10,4,10,10,10,95,100,100,100,8,9,10,10,10,100,100,100,100,21,0,2,6,9,22,89,99,100,16,1,4,6,9,47,99,100,100,11,3,10,10,10,91,100,100,100,22482,7,4,10,10,10,98,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,16886,15,1,5,10,10,59,99,100,100,11,2,9,10,10,88,100,100,100,9,6,10,10,10,100,100,100,100,14337,20,0,3,8,10,21,92,100,100,15,1,5,10,10,60,100,100,100,11,4,10,10,10,98,100,100,100,119057,10,3,9,10,10,87,100,100,100,9,6,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,119057,37,0,0,1,2,3,26,75,100,28,0,1,1,3,8,58,98,100,18,0,3,10,10,21,100,100,100,119057,7,5,10,10,10,95,100,100,100,8,9,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,119057,19,0,2,6,10,23,95,100,100,16,0,3,7,10,42,99,100,100,12,2,10,10,10,86,100,100,100
"North West","E08000002","     Bury",135335,7,3,10,10,10,98,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,11,1,9,10,10,78,100,100,100,10,4,10,10,10,98,100,100,100,8,10,10,10,10,100,100,100,100,25,0,1,5,9,11,72,100,100,20,0,2,6,9,25,93,100,100,13,1,9,10,10,79,100,100,100,14642,8,4,10,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,10989,16,1,5,10,10,49,98,100,100,12,2,9,10,10,77,100,100,100,9,6,10,10,10,100,100,100,100,8637,22,0,2,7,10,15,91,100,100,18,1,3,9,10,35,96,100,100,12,2,10,10,10,87,100,100,100,80019,11,2,10,10,10,83,100,100,100,9,5,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,80019,36,0,0,1,2,2,23,84,100,27,0,1,2,5,6,59,99,100,18,0,5,10,10,21,100,100,100,80019,7,5,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,80019,19,0,2,5,9,20,97,100,100,15,0,3,7,10,50,100,100,100,11,2,10,10,10,100,100,100,100
"North West","E08000003","     Manchester",401579,8,4,10,10,10,93,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,9,2,10,10,10,87,100,100,100,9,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,20,0,3,9,10,26,90,100,100,16,1,7,10,10,51,100,100,100,11,4,10,10,10,94,100,100,100,40356,7,4,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,26978,14,1,7,10,10,59,100,100,100,11,3,10,10,10,97,100,100,100,9,9,10,10,10,100,100,100,100,29454,16,1,5,10,10,46,100,100,100,12,2,10,10,10,85,100,100,100,9,7,10,10,10,100,100,100,100,217045,8,4,10,10,10,98,100,100,100,8,9,10,10,10,97,97,97,97,7,10,10,10,10,98,98,98,98,217045,27,0,1,2,5,6,63,99,100,19,0,1,4,8,23,96,97,97,14,1,8,10,10,67,97,97,97,217045,7,6,10,10,10,99,100,100,100,8,10,10,10,10,97,97,97,97,7,10,10,10,10,98,98,98,98,217045,16,1,5,10,10,43,99,100,100,12,1,8,10,10,80,97,97,97,9,5,10,10,10,97,97,97,97
