"Region","LA_Code","LA_Name","Empl_pop","100EmpPTt","100EmpPT15n","100EmpPT30n","100EmpPT45n","100EmpPT60n","100EmpPT15pct","100EmpPT30pct","100EmpPT45pct","100EmpPT60pct","100EmpCyct","100EmpCyc15n","100EmpCyc30n","100EmpCyc45n","100EmpCyc60n","100EmpCyc15pct","100EmpCyc30pct","100EmpCyc45pct","100EmpCyc60pct","100EmpCart","100EmpCar15n","100EmpCar30n","100EmpCar45n","100EmpCar60n","100EmpCar15pct","100EmpCar30pct","100EmpCar45pct","100EmpCar60pct","500EmpPTt","500EmpPT15n","500EmpPT30n","500EmpPT45n","500EmpPT60n","500EmpPT15pct","500EmpPT30pct","500EmpPT45pct","500EmpPT60pct","500EmpCyct","500EmpCyc15n","500EmpCyc30n","500EmpCyc45n","500EmpCyc60n","500EmpCyc15pct","500EmpCyc30pct","500EmpCyc45pct","500EmpCyc60pct","500EmpCart","500EmpCar15n","500EmpCar30n","500EmpCar45n","500EmpCar60n","500EmpCar15pct","500EmpCar30pct","500EmpCar45pct","500EmpCar60pct","5000EmpPTt","5000EmpPT15n","5000EmpPT30n","5000EmpPT45n","5000EmpPT60n","5000EmpPT15pct","5000EmpPT30pct","5000EmpPT45pct","5000EmpPT60pct","5000EmpCyct","5000EmpCyc15n","5000EmpCyc30n","5000EmpCyc45n","5000EmpCyc60n","5000EmpCyc15pct","5000EmpCyc30pct","5000EmpCyc45pct","5000EmpCyc60pct","5000EmpCart","5000EmpCar15n","5000EmpCar30n","5000EmpCar45n","5000EmpCar60n","5000EmpCar15pct","5000EmpCar30pct","5000EmpCar45pct","5000EmpCar60pct","PS_pop","PSPTt","PSPT15n","PSPT30n","PSPT45n","PSPT60n","PSPT15pct","PSPT30pct","PSPT45pct","PSPT60pct","PSCyct","PSCyc15n","PSCyc30n","PSCyc45n","PSCyc60n","PSCyc15pct","PSCyc30pct","PSCyc45pct","PSCyc60pct","PSCart","PSCar15n","PSCar30n","PSCar45n","PSCar60n","PSCar15pct","PSCar30pct","PSCar45pct","PSCar60pct","SS_pop","SSPTt","SSPT15n","SSPT30n","SSPT45n","SSPT60n","SSPT15pct","SSPT30pct","SSPT45pct","SSPT60pct","SSCyct","SSCyc15n","SSCyc30n","SSCyc45n","SSCyc60n","SSCyc15pct","SSCyc30pct","SSCyc45pct","SSCyc60pct","SSCart","SSCar15n","SSCar30n","SSCar45n","SSCar60n","SSCar15pct","SSCar30pct","SSCar45pct","SSCar60pct","FE_pop","FEPTt","FEPT15n","FEPT30n","FEPT45n","FEPT60n","FEPT15pct","FEPT30pct","FEPT45pct","FEPT60pct","FECyct","FECyc15n","FECyc30n","FECyc45n","FECyc60n","FECyc15pct","FECyc30pct","FECyc45pct","FECyc60pct","FECart","FECar15n","FECar30n","FECar45n","FECar60n","FECar15pct","FECar30pct","FECar45pct","FECar60pct","GP_pop","GPPTt","GPPT15n","GPPT30n","GPPT45n","GPPT60n","GPPT15pct","GPPT30pct","GPPT45pct","GPPT60pct","GPCyct","GPCyc15n","GPCyc30n","GPCyc45n","GPCyc60n","GPCyc15pct","GPCyc30pct","GPCyc45pct","GPCyc60pct","GPCart","GPCar15n","GPCar30n","GPCar45n","GPCar60n","GPCar15pct","GPCar30pct","GPCar45pct","GPCar60pct","Hosp_pop","HospPTt","HospPT15n","HospPT30n","HospPT45n","HospPT60n","HospPT15pct","HospPT30pct","HospPT45pct","HospPT60pct","HospCyct","HospCyc15n","HospCyc30n","HospCyc45n","HospCyc60n","HospCyc15pct","HospCyc30pct","HospCyc45pct","HospCyc60pct","HospCart","HospCar15n","HospCar30n","HospCar45n","HospCar60n","HospCar15pct","HospCar30pct","HospCar45pct","HospCar60pct","Food_pop","FoodPTt","FoodPT15n","FoodPT30n","FoodPT45n","FoodPT60n","FoodPT15pct","FoodPT30pct","FoodPT45pct","FoodPT60pct","FoodCyct","FoodCyc15n","FoodCyc30n","FoodCyc45n","FoodCyc60n","FoodCyc15pct","FoodCyc30pct","FoodCyc45pct","FoodCyc60pct","FoodCart","FoodCar15n","FoodCar30n","FoodCar45n","FoodCar60n","FoodCar15pct","FoodCar30pct","FoodCar45pct","FoodCar60pct","Town_pop","TownPTt","TownPT15n","TownPT30n","TownPT45n","TownPT60n","TownPT15pct","TownPT30pct","TownPT45pct","TownPT60pct","TownCyct","TownCyc15n","TownCyc30n","TownCyc45n","TownCyc60n","TownCyc15pct","TownCyc30pct","TownCyc45pct","TownCyc60pct","TownCart","TownCar15n","TownCar30n","TownCar45n","TownCar60n","TownCar15pct","TownCar30pct","TownCar45pct","TownCar60pct"
"North East","E08000022","     North Tyneside",148437,10,2,8,9,10,79,99,100,100,8,7,10,10,10,99,100,100,100,7,9,9,9,9,100,100,100,100,12,1,10,10,10,77,100,100,100,10,3,10,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,24,0,2,7,10,6,83,100,100,20,0,2,5,9,14,100,100,100,13,1,9,10,10,79,100,100,100,14051,9,3,10,10,10,94,100,100,100,8,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,10455,14,1,7,10,10,54,100,100,100,12,2,10,10,10,79,100,100,100,9,7,10,10,10,100,100,100,100,8754,18,0,4,9,10,35,99,100,100,14,1,6,10,10,67,100,100,100,10,3,10,10,10,100,100,100,100,93567,10,3,10,10,10,91,100,100,100,9,4,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,93567,26,0,1,2,5,6,66,100,100,21,0,1,3,6,16,91,100,100,15,1,6,10,10,54,100,100,100,93567,8,5,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,93567,17,1,4,9,10,40,100,100,100,15,1,4,9,10,60,100,100,100,11,2,10,10,10,89,100,100,100
"North East","E08000023","     South Tyneside",109223,9,2,8,10,10,86,99,100,100,8,8,10,10,10,99,100,100,100,7,9,9,9,9,100,100,100,100,12,2,10,10,10,73,100,100,100,11,3,10,10,10,87,100,100,100,9,8,10,10,10,100,100,100,100,24,0,1,6,10,12,77,100,100,35,0,0,4,9,0,20,96,100,19,0,7,10,10,8,100,100,100,9908,9,3,10,10,10,97,100,100,100,8,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,7621,15,1,5,10,10,45,100,100,100,12,1,8,10,10,81,100,100,100,10,4,10,10,10,100,100,100,100,6892,18,0,3,8,10,27,99,100,100,15,1,4,10,10,50,100,100,100,11,2,10,10,10,94,100,100,100,68666,10,3,10,10,10,88,100,100,100,9,5,10,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,68666,25,0,1,3,5,11,68,100,100,20,0,1,3,6,30,94,100,100,14,1,4,9,10,62,100,100,100,68666,8,7,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,68666,18,1,3,8,10,36,97,100,100,17,0,2,7,9,42,96,100,100,13,1,8,10,10,68,100,100,100
"North East","E08000024","     Sunderland",205882,9,2,7,10,10,85,100,100,100,8,7,10,10,10,100,100,100,100,7,9,9,9,9,100,100,100,100,12,1,9,10,10,68,100,100,100,10,3,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,20,0,3,6,9,22,90,100,100,17,1,3,5,7,43,97,100,100,11,2,8,10,10,95,100,100,100,18276,9,3,10,10,10,95,100,100,100,8,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14226,15,1,5,10,10,45,100,100,100,12,2,8,10,10,84,100,100,100,9,5,10,10,10,100,100,100,100,13026,21,0,2,7,10,21,85,100,100,18,1,4,8,10,40,89,100,100,12,2,10,10,10,82,100,100,100,121944,10,3,10,10,10,89,100,100,100,9,4,10,10,10,98,100,100,100,8,10,10,10,10,100,100,100,100,121944,29,0,1,2,4,9,55,93,100,26,0,1,2,3,16,69,95,100,16,0,4,10,10,43,100,100,100,121944,8,6,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,121944,22,0,1,4,9,14,87,100,100,18,0,1,4,8,32,97,100,100,12,1,9,10,10,87,100,100,100
"North West","E06000008","Blackburn with Darwen",103735,9,3,8,10,10,90,96,98,100,8,8,10,10,10,96,100,100,100,7,9,9,9,9,100,100,100,100,10,2,8,10,10,82,100,100,100,9,5,10,10,10,94,99,100,100,8,9,10,10,10,100,100,100,100,23,0,2,4,8,16,76,97,100,18,0,2,2,2,43,87,100,100,13,1,5,10,10,72,100,100,100,13034,8,3,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,10104,15,1,5,10,10,57,98,100,100,11,2,9,10,10,90,100,100,100,9,5,10,10,10,100,100,100,100,8045,17,1,3,8,10,39,100,100,100,12,2,5,9,10,84,100,100,100,10,3,10,10,10,99,100,100,100,57650,8,4,10,10,10,90,100,100,100,9,7,10,10,10,99,100,100,100,7,9,10,10,10,100,100,100,100,57650,29,0,1,1,2,7,58,97,98,21,0,1,2,2,19,90,97,100,15,0,3,8,10,48,100,100,100,57650,8,4,10,10,10,93,100,100,100,8,9,10,10,10,96,100,100,100,7,10,10,10,10,100,100,100,100,57650,19,0,2,4,9,23,98,100,100,15,1,1,3,5,58,97,100,100,12,1,9,10,10,88,100,100,100
"North West","E06000009","Blackpool",101183,7,4,10,10,10,94,100,100,100,7,10,10,10,10,100,100,100,100,7,9,9,9,9,100,100,100,100,9,3,10,10,10,91,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,22,0,1,3,6,25,85,100,100,20,0,1,1,2,20,98,100,100,14,1,3,8,10,57,100,100,100,9459,8,3,10,10,10,99,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,7370,15,1,4,9,10,54,100,100,100,11,2,8,10,10,98,100,100,100,9,4,10,10,10,100,100,100,100,6612,23,0,2,4,7,19,77,100,100,17,1,3,5,6,42,100,100,100,13,2,7,10,10,66,100,100,100,63841,9,3,10,10,10,88,100,100,100,9,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,63841,29,0,0,1,2,8,50,97,100,19,0,1,1,2,25,98,100,100,14,1,2,4,9,57,100,100,100,63841,5,8,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,6,10,10,10,10,100,100,100,100,63841,18,0,3,6,9,23,99,100,100,14,1,3,5,7,64,100,100,100,11,2,7,10,10,99,100,100,100
"North West","E06000049","Cheshire East",271793,16,1,4,7,8,65,88,94,97,10,5,9,10,10,88,99,100,100,8,7,9,9,9,99,100,100,100,15,1,6,9,10,59,95,97,99,11,3,8,10,10,84,99,100,100,9,7,10,10,10,98,100,100,100,34,0,1,3,6,10,48,83,93,29,0,1,2,4,28,57,83,96,16,1,4,10,10,50,99,100,100,25486,12,1,8,10,10,79,97,99,100,10,4,9,10,10,95,100,100,100,8,8,10,10,10,100,100,100,100,20290,21,0,2,6,9,30,90,96,97,15,1,3,7,9,66,96,100,100,11,3,10,10,10,93,100,100,100,16734,23,0,2,5,8,24,86,96,97,16,1,2,5,8,58,93,100,100,11,2,9,10,10,89,100,100,100,163746,15,1,5,9,10,61,96,98,99,12,1,5,8,10,82,99,100,100,9,3,10,10,10,99,100,100,100,163746,39,0,0,1,2,5,38,72,90,32,0,0,1,2,14,47,78,96,18,0,2,5,10,33,99,100,100,163746,11,3,9,10,10,84,96,98,99,9,6,10,10,10,91,99,100,100,8,9,10,10,10,99,100,100,100,163746,22,0,2,5,8,27,88,96,97,17,1,2,4,6,56,89,98,100,12,1,7,10,10,84,100,100,100
"North West","E06000050","Cheshire West and Chester",244342,16,1,4,7,8,68,89,94,96,10,4,9,10,10,89,99,100,100,8,8,9,9,9,99,100,100,100,16,1,5,9,10,53,92,98,99,12,3,8,10,10,81,98,100,100,9,6,10,10,10,97,100,100,100,36,0,1,2,5,8,41,77,93,31,0,1,2,3,19,47,87,97,17,1,4,10,10,36,98,100,100,22266,10,2,8,10,10,85,98,100,100,9,5,9,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,17581,22,0,2,5,9,26,85,97,98,16,1,3,6,9,58,93,99,100,11,2,10,10,10,89,100,100,100,15627,27,0,2,4,8,15,69,91,98,20,1,3,5,8,45,81,98,100,13,2,9,10,10,72,100,100,100,143126,13,1,7,9,10,71,97,99,99,11,3,7,10,10,89,100,100,100,8,7,10,10,10,100,100,100,100,143126,45,0,0,1,1,2,26,60,79,42,0,0,1,1,6,32,61,79,20,0,2,6,10,19,95,100,100,143126,11,3,9,10,10,82,96,99,100,9,6,9,10,10,92,99,100,100,8,9,10,10,10,99,100,100,100,143126,24,0,2,4,7,20,84,95,97,19,1,1,2,4,46,86,95,99,13,1,6,10,10,74,100,100,100
"North West","E06000006","Halton",92521,13,1,5,9,10,69,96,99,100,9,5,10,10,10,98,100,100,100,8,9,9,9,9,100,100,100,100,12,1,9,10,10,70,100,100,100,10,3,10,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,33,0,0,3,9,0,29,99,100,28,0,1,3,7,1,54,100,100,17,0,6,10,10,12,100,100,100,10003,9,3,10,10,10,93,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,7195,16,0,4,9,10,42,100,100,100,12,1,5,10,10,82,100,100,100,10,3,10,10,10,100,100,100,100,5881,18,0,3,8,10,31,98,100,100,14,1,4,9,10,64,100,100,100,11,2,10,10,10,99,100,100,100,54358,11,2,10,10,10,78,100,100,100,10,3,9,10,10,98,100,100,100,8,7,10,10,10,100,100,100,100,54358,33,0,0,1,4,4,46,85,98,25,0,1,2,4,17,60,99,100,16,0,4,9,10,43,100,100,100,54358,10,3,10,10,10,90,100,100,100,9,6,10,10,10,97,100,100,100,8,10,10,10,10,100,100,100,100,54358,17,1,3,8,10,35,100,100,100,13,1,3,6,9,72,100,100,100,10,2,8,10,10,100,100,100,100
"North West","E06000007","Warrington",152182,12,2,6,8,9,74,96,99,100,9,7,10,10,10,97,100,100,100,7,9,9,9,9,100,100,100,100,13,1,7,10,10,69,99,100,100,10,3,10,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,26,0,1,2,7,9,74,95,100,24,0,1,2,5,20,76,97,100,14,1,6,10,10,65,100,100,100,14993,9,2,9,10,10,88,100,100,100,9,6,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,11894,16,0,3,9,10,41,99,100,100,12,1,6,10,10,84,100,100,100,10,3,10,10,10,99,100,100,100,9547,19,0,2,7,10,25,92,100,100,14,1,4,9,10,65,99,100,100,11,2,10,10,10,93,100,100,100,88833,11,2,9,10,10,83,100,100,100,10,4,10,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,88833,36,0,0,1,2,3,26,83,98,24,0,1,1,3,14,77,96,100,17,0,4,10,10,34,100,100,100,88833,9,4,10,10,10,92,100,100,100,8,7,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,88833,22,0,2,5,9,14,87,100,100,20,0,2,4,8,27,93,100,100,14,1,9,10,10,68,100,100,100
"North West","E10000006","Cumbria",364667,23,1,3,5,7,57,77,85,88,13,3,6,7,8,76,92,97,99,9,5,8,9,9,91,99,100,100,21,1,5,7,8,53,83,89,92,15,2,6,7,8,67,90,96,99,10,5,9,10,10,90,100,100,100,61,0,1,1,1,8,29,38,49,70,0,0,1,1,15,30,37,46,28,0,1,1,2,30,54,84,99,31174,12,2,7,9,9,81,94,97,99,10,4,8,9,10,92,99,100,100,8,8,10,10,10,99,100,100,100,25455,27,0,2,3,5,29,79,88,91,19,1,2,3,4,54,85,94,98,12,2,6,9,10,85,100,100,100,21808,30,0,2,3,5,21,73,87,90,23,1,2,3,4,46,80,89,94,13,2,5,8,10,80,99,100,100,223337,19,1,5,8,8,60,88,92,94,13,2,5,7,8,75,94,99,100,9,5,9,10,10,95,100,100,100,223337,50,0,0,1,1,6,37,58,69,46,0,1,1,1,16,48,57,68,20,1,1,2,3,42,83,97,100,223337,17,3,7,9,9,74,88,92,94,12,5,8,9,9,81,93,97,99,8,8,10,10,10,95,100,100,100,223337,30,0,2,3,4,28,74,86,89,14,1,1,1,2,44,71,84,91,14,1,3,5,8,67,97,100,100
"North West","E07000026","     Allerdale",70789,23,1,2,4,6,59,77,84,89,13,2,5,7,8,77,93,98,100,9,5,9,9,9,92,100,100,100,20,1,4,7,8,53,83,90,93,17,2,4,6,8,64,87,95,96,10,4,9,10,10,88,100,100,100,82,0,0,0,0,0,1,8,14,104,0,0,0,0,0,0,1,3,38,0,0,1,3,0,12,79,100,6114,12,2,6,9,9,79,96,99,100,10,3,7,9,10,92,100,100,100,8,8,10,10,10,100,100,100,100,5016,26,0,1,3,6,25,81,90,92,18,1,1,2,4,57,87,97,99,11,2,7,10,10,88,100,100,100,4246,30,0,1,3,5,13,75,88,91,23,0,1,2,4,45,77,87,95,13,1,6,10,10,79,100,100,100,43000,23,1,3,6,8,41,84,91,93,16,1,3,4,7,61,91,99,100,10,3,9,10,10,94,100,100,100,43000,78,0,0,0,0,0,0,8,32,82,0,0,0,0,0,0,1,24,29,0,1,2,4,0,52,100,100,43000,16,3,7,9,9,72,89,92,94,13,5,7,8,9,77,93,98,100,8,7,10,10,10,95,100,100,100,43000,25,1,2,3,4,34,82,91,92,21,1,1,1,3,53,79,87,96,12,1,4,6,9,81,100,100,100
"North West","E07000027","     Barrow-in-Furness",49571,8,2,7,9,10,91,99,100,100,8,7,10,10,10,99,100,100,100,7,9,9,9,9,100,100,100,100,14,1,7,10,10,62,98,100,100,11,4,9,10,10,78,100,100,100,9,8,10,10,10,100,100,100,100,23,0,1,2,2,24,80,93,100,20,0,1,1,1,38,82,95,100,12,1,1,1,1,80,100,100,100,4524,7,4,10,10,10,99,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,3601,16,0,3,5,6,49,95,100,100,12,1,4,5,6,84,100,100,100,9,3,6,7,10,100,100,100,100,3154,26,0,1,2,2,6,74,99,100,18,0,1,2,3,40,94,100,100,12,1,3,3,8,89,100,100,100,30595,10,3,9,10,10,84,100,100,100,9,5,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,30595,28,0,1,1,1,8,55,97,100,20,0,1,1,1,21,92,100,100,13,1,1,1,2,76,100,100,100,30595,7,4,10,10,10,94,100,100,100,8,7,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,30595,19,0,2,3,3,27,95,100,100,17,0,1,1,2,48,92,100,100,12,1,2,2,6,87,100,100,100
"North West","E07000028","     Carlisle",79153,17,1,4,6,7,63,85,91,94,11,4,8,9,10,84,98,100,100,8,7,9,9,9,97,100,100,100,19,1,6,9,9,63,88,90,93,13,3,8,9,9,79,94,98,100,9,7,10,10,10,95,100,100,100,29,0,2,3,3,20,78,89,90,23,1,2,2,2,44,78,86,92,13,1,2,2,2,77,98,100,100,7152,12,2,8,9,9,82,95,98,99,9,5,9,10,10,93,100,100,100,8,9,10,10,10,100,100,100,100,5456,26,0,2,4,7,24,81,87,90,18,1,3,4,5,55,86,96,98,12,2,7,10,10,86,99,100,100,4680,27,0,3,5,8,26,83,88,91,18,1,4,5,6,60,88,96,98,12,3,7,10,10,88,99,100,100,48837,17,2,8,9,9,70,91,93,95,12,4,8,9,9,81,95,98,99,9,8,10,10,10,97,100,100,100,48837,36,0,1,1,1,8,60,83,91,27,0,2,2,2,25,76,85,89,15,1,2,3,3,64,98,100,100,48837,14,4,9,9,9,82,90,93,95,10,7,9,9,10,86,97,99,99,8,9,10,10,10,98,100,100,100,48837,30,0,2,3,5,25,78,90,91,24,1,2,2,2,41,78,86,91,15,1,2,4,9,69,98,100,100
"North West","E07000029","     Copeland",51495,14,1,3,6,8,63,91,98,99,10,3,8,9,9,88,98,99,100,8,7,9,9,9,98,100,100,100,22,1,3,5,7,44,83,91,94,17,1,4,6,7,57,90,93,100,10,3,8,10,10,88,100,100,100,71,0,0,0,0,0,4,15,36,57,0,0,0,1,1,13,32,73,24,0,1,1,1,13,84,88,100,4415,11,2,7,9,9,80,97,99,100,9,3,8,9,9,95,99,100,100,8,8,10,10,10,100,100,100,100,3495,27,0,2,3,4,28,74,90,94,20,1,2,3,4,39,90,93,98,12,2,5,8,10,89,100,100,100,3031,27,0,2,3,4,28,73,91,95,20,1,2,3,4,40,91,93,98,12,2,5,7,9,90,100,100,100,30928,17,1,5,8,9,53,90,95,98,13,2,5,8,9,74,98,100,100,9,5,9,10,10,98,100,100,100,30928,40,0,1,1,1,11,54,70,79,41,0,1,1,1,18,62,77,79,19,1,1,1,1,58,82,88,100,30928,13,3,7,9,9,79,92,96,98,11,4,8,9,9,87,97,99,100,8,8,9,10,10,98,100,100,100,30928,30,0,1,2,2,22,69,87,91,27,0,1,1,1,36,63,86,92,15,1,2,4,6,58,93,100,100
"North West","E07000030","     Eden",38518,49,0,1,1,2,23,44,54,61,23,1,2,3,5,43,73,90,95,13,1,7,9,9,68,96,100,100,38,1,3,4,5,38,57,65,74,20,2,4,5,7,47,74,93,100,12,3,8,10,10,74,100,100,100,84,0,0,0,1,0,0,23,38,113,0,0,0,0,0,0,0,4,40,0,0,1,2,0,9,67,97,3126,20,1,4,5,6,68,81,88,92,12,2,4,7,9,81,96,99,100,8,4,10,10,10,97,100,100,100,2650,49,0,1,1,3,18,50,58,65,29,1,1,1,2,38,50,71,89,14,1,3,9,10,55,98,100,100,2234,51,0,1,2,3,17,49,58,67,33,1,1,1,2,37,52,70,87,16,1,3,9,10,57,95,99,100,23000,36,1,1,3,4,46,63,71,74,20,1,1,1,3,53,74,97,100,11,1,7,10,10,78,100,100,100,23000,68,0,0,0,1,13,34,37,41,54,0,0,0,1,30,37,46,59,21,0,1,2,4,38,81,96,100,23000,40,2,4,5,6,44,64,70,73,23,3,4,6,7,50,66,86,96,12,5,9,10,10,74,100,100,100,23000,56,0,1,1,2,28,45,52,57,38,0,0,1,1,36,47,62,79,17,0,2,5,9,50,93,97,100
"North West","E07000031","     South Lakeland",75141,33,1,2,4,5,39,63,75,79,17,2,4,5,7,61,85,95,99,11,3,8,9,9,85,100,100,100,21,1,4,7,9,53,81,89,94,15,2,4,7,9,69,91,97,99,10,4,10,10,10,90,99,100,100,82,0,0,0,0,0,0,1,20,109,0,0,0,0,0,0,1,6,41,0,0,1,2,0,18,68,96,5843,14,1,5,8,9,74,93,97,98,11,2,6,8,10,89,99,100,100,8,6,10,10,10,99,100,100,100,5237,26,0,1,3,5,29,79,92,94,20,1,1,2,3,49,84,97,100,12,1,6,10,10,84,100,100,100,4463,30,0,1,3,5,31,71,86,92,27,1,2,2,3,46,72,81,86,14,1,5,9,10,72,96,100,100,46978,17,1,4,7,9,63,90,93,96,12,1,3,6,8,78,97,99,100,9,3,10,10,10,97,100,100,100,46978,51,0,0,1,1,4,27,52,69,50,0,0,0,1,11,32,42,62,22,0,1,2,4,26,85,97,100,46978,17,2,6,9,9,68,89,93,96,13,4,7,8,9,78,95,98,100,9,6,10,10,10,96,100,100,100,46978,30,1,1,3,4,30,66,84,90,29,1,1,1,2,46,63,76,86,16,1,3,8,10,54,95,100,100
"North West","E11000001","Greater Manchester (Met County)",2009538,9,2,8,10,10,87,100,100,100,8,8,10,10,10,100,100,100,100,7,9,9,9,9,100,100,100,100,11,2,9,10,10,75,100,100,100,9,5,10,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,26,0,2,6,9,14,70,95,100,21,0,2,5,8,29,83,99,100,15,1,7,10,10,55,100,100,100,213643,8,3,10,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,155636,15,1,5,10,10,47,99,100,100,12,2,9,10,10,87,100,100,100,10,5,10,10,10,99,100,100,100,134787,21,0,3,7,10,22,88,100,100,16,1,6,9,10,55,98,100,100,12,2,10,10,10,81,100,100,100,1166759,9,3,10,10,10,91,100,100,100,9,6,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,1166759,33,0,0,1,3,4,41,85,99,26,0,1,3,5,13,65,97,100,17,1,5,10,10,33,100,100,100,1166759,8,5,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,1166759,17,1,4,8,10,37,98,100,100,11,1,5,9,10,69,99,100,100,11,2,10,10,10,93,100,100,100
"North West","E08000001","     Bolton",202395,8,3,8,10,10,91,100,100,100,8,8,10,10,10,100,100,100,100,7,9,9,9,9,100,100,100,100,12,2,8,10,10,68,100,100,100,10,4,10,10,10,91,100,100,100,8,8,10,10,10,100,100,100,100,21,0,2,6,10,21,91,99,100,17,0,2,5,8,36,99,100,100,13,1,6,10,10,79,100,100,100,22482,8,4,10,10,10,98,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,16886,15,1,5,10,10,56,99,100,100,11,2,9,10,10,87,100,100,100,9,5,10,10,10,100,100,100,100,14337,22,0,3,7,10,19,89,100,100,16,1,5,9,10,54,100,100,100,12,2,10,10,10,84,100,100,100,119428,10,3,9,10,10,87,100,100,100,9,6,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,119428,37,0,0,1,2,3,26,75,100,28,0,1,1,3,7,58,98,100,19,0,3,10,10,19,100,100,100,119428,8,5,10,10,10,96,100,100,100,8,9,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,119428,20,0,2,7,10,21,95,100,100,16,0,3,7,10,42,99,100,100,13,1,10,10,10,77,100,100,100
"North West","E08000002","     Bury",135335,8,2,7,10,10,91,100,100,100,8,8,10,10,10,100,100,100,100,7,9,9,9,9,100,100,100,100,12,1,9,10,10,78,100,100,100,9,4,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,25,0,2,5,9,11,72,100,100,22,0,2,3,6,23,82,100,100,15,1,6,10,10,49,100,100,100,14642,8,3,10,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,10989,16,1,5,10,10,47,97,100,100,12,2,9,10,10,76,100,100,100,10,5,10,10,10,100,100,100,100,8637,22,0,2,6,10,9,91,100,100,19,0,3,8,10,28,97,100,100,14,1,10,10,10,60,100,100,100,79765,11,2,10,10,10,83,100,100,100,9,4,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,79765,36,0,0,1,2,2,23,84,100,27,0,1,2,5,6,59,99,100,19,0,4,10,10,18,100,100,100,79765,7,5,10,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,79765,20,0,2,6,10,18,96,100,100,15,0,3,7,10,46,100,100,100,12,1,10,10,10,97,100,100,100
"North West","E08000003","     Manchester",401579,9,3,9,10,10,84,100,100,100,8,9,10,10,10,100,100,100,100,7,9,9,9,9,100,100,100,100,10,2,10,10,10,83,100,100,100,9,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,21,0,4,9,10,23,90,100,100,20,0,3,9,10,31,91,100,100,14,1,9,10,10,57,100,100,100,40356,8,4,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,26978,14,1,7,10,10,61,100,100,100,10,3,10,10,10,97,100,100,100,9,7,10,10,10,100,100,100,100,29454,17,1,4,10,10,43,99,100,100,12,2,9,10,10,85,100,100,100,10,4,10,10,10,99,100,100,100,214490,8,4,10,10,10,98,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,214490,27,0,1,2,5,6,63,99,100,28,0,1,4,8,12,51,100,100,17,1,6,10,10,34,100,100,100,214490,7,6,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,214490,16,1,6,10,10,40,98,100,100,12,1,8,10,10,81,100,100,100,10,3,10,10,10,99,100,100,100
