"Region","LA_Code","LA_Name","100EmpPTt","100EmpPT15n","100EmpPT30n","100EmpPT45n","100EmpPT60n","100EmpPT15pct","100EmpPT30pct","100EmpPT45pct","100EmpPT60pct","100EmpCyct","100EmpCyc15n","100EmpCyc30n","100EmpCyc45n","100EmpCyc60n","100EmpCyc15pct","100EmpCyc30pct","100EmpCyc45pct","100EmpCyc60pct","100EmpCart","100EmpCar15n","100EmpCar30n","100EmpCar45n","100EmpCar60n","100EmpCar15pct","100EmpCar30pct","100EmpCar45pct","100EmpCar60pct","500EmpPTt","500EmpPT15n","500EmpPT30n","500EmpPT45n","500EmpPT60n","500EmpPT15pct","500EmpPT30pct","500EmpPT45pct","500EmpPT60pct","500EmpCyct","500EmpCyc15n","500EmpCyc30n","500EmpCyc45n","500EmpCyc60n","500EmpCyc15pct","500EmpCyc30pct","500EmpCyc45pct","500EmpCyc60pct","500EmpCart","500EmpCar15n","500EmpCar30n","500EmpCar45n","500EmpCar60n","500EmpCar15pct","500EmpCar30pct","500EmpCar45pct","500EmpCar60pct","5000EmpPTt","5000EmpPT15n","5000EmpPT30n","5000EmpPT45n","5000EmpPT60n","5000EmpPT15pct","5000EmpPT30pct","5000EmpPT45pct","5000EmpPT60pct","5000EmpCyct","5000EmpCyc15n","5000EmpCyc30n","5000EmpCyc45n","5000EmpCyc60n","5000EmpCyc15pct","5000EmpCyc30pct","5000EmpCyc45pct","5000EmpCyc60pct","5000EmpCart","5000EmpCar15n","5000EmpCar30n","5000EmpCar45n","5000EmpCar60n","5000EmpCar15pct","5000EmpCar30pct","5000EmpCar45pct","5000EmpCar60pct","PSPTt","PSPT15n","PSPT30n","PSPT45n","PSPT60n","PSPT15pct","PSPT30pct","PSPT45pct","PSPT60pct","PSCyct","PSCyc15n","PSCyc30n","PSCyc45n","PSCyc60n","PSCyc15pct","PSCyc30pct","PSCyc45pct","PSCyc60pct","PSCart","PSCar15n","PSCar30n","PSCar45n","PSCar60n","PSCar15pct","PSCar30pct","PSCar45pct","PSCar60pct","SSPTt","SSPT15n","SSPT30n","SSPT45n","SSPT60n","SSPT15pct","SSPT30pct","SSPT45pct","SSPT60pct","SSCyct","SSCyc15n","SSCyc30n","SSCyc45n","SSCyc60n","SSCyc15pct","SSCyc30pct","SSCyc45pct","SSCyc60pct","SSCart","SSCar15n","SSCar30n","SSCar45n","SSCar60n","SSCar15pct","SSCar30pct","SSCar45pct","SSCar60pct","FEPTt","FEPT15n","FEPT30n","FEPT45n","FEPT60n","FEPT15pct","FEPT30pct","FEPT45pct","FEPT60pct","FECyct","FECyc15n","FECyc30n","FECyc45n","FECyc60n","FECyc15pct","FECyc30pct","FECyc45pct","FECyc60pct","FECart","FECar15n","FECar30n","FECar45n","FECar60n","FECar15pct","FECar30pct","FECar45pct","FECar60pct","GPPTt","GPPT15n","GPPT30n","GPPT45n","GPPT60n","GPPT15pct","GPPT30pct","GPPT45pct","GPPT60pct","GPCyct","GPCyc15n","GPCyc30n","GPCyc45n","GPCyc60n","GPCyc15pct","GPCyc30pct","GPCyc45pct","GPCyc60pct","GPCart","GPCar15n","GPCar30n","GPCar45n","GPCar60n","GPCar15pct","GPCar30pct","GPCar45pct","GPCar60pct","HospPTt","HospPT15n","HospPT30n","HospPT45n","HospPT60n","HospPT15pct","HospPT30pct","HospPT45pct","HospPT60pct","HospCyct","HospCyc15n","HospCyc30n","HospCyc45n","HospCyc60n","HospCyc15pct","HospCyc30pct","HospCyc45pct","HospCyc60pct","HospCart","HospCar15n","HospCar30n","HospCar45n","HospCar60n","HospCar15pct","HospCar30pct","HospCar45pct","HospCar60pct","FoodPTt","FoodPT15n","FoodPT30n","FoodPT45n","FoodPT60n","FoodPT15pct","FoodPT30pct","FoodPT45pct","FoodPT60pct","FoodCyct","FoodCyc15n","FoodCyc30n","FoodCyc45n","FoodCyc60n","FoodCyc15pct","FoodCyc30pct","FoodCyc45pct","FoodCyc60pct","FoodCart","FoodCar15n","FoodCar30n","FoodCar45n","FoodCar60n","FoodCar15pct","FoodCar30pct","FoodCar45pct","FoodCar60pct","TownPTt","TownPT15n","TownPT30n","TownPT45n","TownPT60n","TownPT15pct","TownPT30pct","TownPT45pct","TownPT60pct","TownCyct","TownCyc15n","TownCyc30n","TownCyc45n","TownCyc60n","TownCyc15pct","TownCyc30pct","TownCyc45pct","TownCyc60pct","TownCart","TownCar15n","TownCar30n","TownCar45n","TownCar60n","TownCar15pct","TownCar30pct","TownCar45pct","TownCar60pct"
"East Midlands","E07000032","     Amber Valley",10,2,9,10,10,82,100,100,100,9,4,10,10,10,95,100,100,100,8,9,10,10,10,100,100,100,100,12,2,9,10,10,71,100,100,100,11,3,9,10,10,82,100,100,100,9,9,10,10,10,100,100,100,100,47,0,0,1,3,0,3,45,92,52,0,0,0,2,0,1,18,88,24,0,3,10,10,0,98,100,100,9,2,10,10,10,94,100,100,100,8,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,17,0,3,8,10,40,95,100,100,14,1,3,9,10,69,97,100,100,10,3,10,10,10,96,100,100,100,18,0,2,7,10,37,94,100,100,15,1,3,7,10,65,96,100,100,10,2,10,10,10,96,100,100,100,11,1,7,10,10,82,100,100,100,10,2,8,10,10,91,100,100,100,8,7,10,10,10,100,100,100,100,59,0,0,0,1,0,0,5,58,18,0,1,3,5,45,89,99,100,29,0,1,5,8,0,54,100,100,9,3,10,10,10,88,100,100,100,9,5,9,9,9,91,100,100,100,7,9,9,9,9,100,100,100,100,16,0,2,6,9,43,98,100,100,15,1,2,4,8,55,97,100,100,11,2,10,10,10,94,100,100,100
"East Midlands","E07000033","     Bolsover",9,2,7,10,10,88,99,100,100,9,2,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,13,1,5,10,10,62,99,100,100,13,2,6,10,10,74,100,100,100,9,6,10,10,10,100,100,100,100,38,0,0,1,2,4,26,71,97,33,0,0,1,2,7,31,89,100,15,0,4,10,10,44,100,100,100,9,2,9,10,10,92,100,100,100,9,3,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,17,0,2,6,10,38,98,100,100,15,1,3,8,10,67,97,100,100,10,2,10,10,10,96,100,100,100,26,0,1,4,9,6,74,100,100,24,0,1,6,10,13,74,100,100,14,1,10,10,10,61,100,100,100,10,1,6,10,10,88,100,100,100,9,2,8,10,10,96,100,100,100,8,8,10,10,10,100,100,100,100,48,0,0,0,1,0,1,41,86,28,0,0,2,5,15,46,100,100,20,0,3,7,10,3,100,100,100,9,2,9,10,10,91,100,100,100,9,2,8,9,9,94,100,100,100,7,8,9,9,9,100,100,100,100,21,0,1,4,7,28,82,99,100,22,0,1,3,6,29,73,100,100,12,1,9,10,10,74,100,100,100
"East Midlands","E07000034","     Chesterfield",9,2,10,10,10,94,100,100,100,8,6,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,12,1,8,10,10,65,100,100,100,10,4,10,10,10,93,100,100,100,8,9,10,10,10,100,100,100,100,30,0,0,1,4,5,46,97,100,21,0,1,1,2,24,89,100,100,13,1,3,10,10,69,100,100,100,9,2,10,10,10,94,100,100,100,8,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14,1,3,8,10,56,100,100,100,11,1,6,10,10,90,100,100,100,9,4,10,10,10,100,100,100,100,19,0,3,6,10,28,97,100,100,14,1,4,7,10,53,100,100,100,11,3,10,10,10,100,100,100,100,10,2,8,10,10,85,100,100,100,9,4,10,10,10,97,100,100,100,8,10,10,10,10,100,100,100,100,33,0,0,1,1,2,33,92,100,19,0,2,3,5,32,89,100,100,15,0,1,5,10,40,100,100,100,8,4,10,10,10,98,100,100,100,8,7,9,9,9,99,100,100,100,7,9,9,9,9,100,100,100,100,21,0,1,2,6,13,90,100,100,19,0,1,2,4,32,92,100,100,14,1,6,10,10,75,100,100,100
"East Midlands","E07000035","     Derbyshire Dales",20,1,3,7,9,38,85,99,100,16,1,3,6,9,53,91,100,100,10,2,10,10,10,91,100,100,100,17,1,3,8,9,47,92,99,100,16,1,3,7,9,58,90,99,100,10,3,10,10,10,88,100,100,100,64,0,0,0,1,0,0,10,47,77,0,0,0,0,0,0,0,9,30,0,1,5,10,0,46,99,100,9,2,7,9,10,91,98,100,100,9,2,7,10,10,93,100,100,100,7,8,10,10,10,100,100,100,100,24,0,1,3,7,19,75,97,100,24,0,1,2,4,33,68,96,100,13,1,8,10,10,65,100,100,100,24,0,1,2,6,19,75,97,100,24,0,1,1,3,33,69,96,100,13,1,8,10,10,66,100,100,100,14,1,4,8,9,67,96,96,100,12,1,3,6,9,72,97,97,100,9,3,10,10,10,97,100,100,100,75,0,0,0,0,0,0,1,22,39,0,0,1,2,17,28,52,94,32,0,0,2,7,0,32,98,100,15,1,5,9,10,62,94,100,100,15,2,4,7,9,65,89,99,100,9,4,9,9,9,93,100,100,100,22,0,1,3,5,31,80,98,100,26,0,1,1,2,36,61,87,97,13,1,4,10,10,63,100,100,100
"East Midlands","E07000036","     Erewash",8,3,10,10,10,93,100,100,100,8,7,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,12,2,9,10,10,67,100,100,100,11,4,10,10,10,83,100,100,100,8,9,10,10,10,100,100,100,100,38,0,0,4,7,0,21,81,98,41,0,0,2,8,0,4,72,100,21,0,8,10,10,1,96,100,100,8,3,10,10,10,97,100,100,100,8,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,18,0,3,9,10,28,100,100,100,14,1,5,10,10,68,100,100,100,10,4,10,10,10,100,100,100,100,18,0,3,8,10,29,99,100,100,14,1,4,9,10,71,100,100,100,10,3,10,10,10,100,100,100,100,10,2,9,10,10,86,100,100,100,9,3,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,56,0,0,0,1,0,0,9,69,31,0,1,2,4,17,41,83,100,27,0,2,7,10,0,82,100,100,7,5,10,10,10,98,100,100,100,8,7,10,10,10,99,100,100,100,7,9,10,10,10,100,100,100,100,19,0,1,4,8,26,95,100,100,17,1,2,4,8,53,93,100,100,12,1,10,10,10,88,100,100,100
"East Midlands","E07000037","     High Peak",10,2,8,10,10,82,98,100,100,9,4,8,9,10,95,99,100,100,8,8,10,10,10,99,100,100,100,11,2,6,10,10,77,99,100,100,10,3,6,9,10,87,100,100,100,8,5,10,10,10,99,100,100,100,51,0,0,0,2,0,0,26,90,62,0,0,0,1,0,0,9,54,29,0,1,7,10,0,61,100,100,8,3,9,10,10,89,99,100,100,8,5,9,10,10,99,100,100,100,7,9,10,10,10,100,100,100,100,16,0,2,4,8,40,98,99,100,14,1,2,5,7,65,98,100,100,10,2,9,10,10,95,100,100,100,22,0,1,2,7,21,82,99,100,18,0,1,2,5,47,89,100,100,11,1,6,10,10,82,100,100,100,11,2,6,10,10,80,98,98,100,10,2,6,9,10,91,100,100,100,8,5,10,10,10,99,100,100,100,55,0,0,0,1,0,0,10,75,36,0,1,1,2,22,27,66,95,28,0,1,4,9,0,56,100,100,10,3,9,10,10,89,99,100,100,10,5,8,9,10,88,100,100,100,8,7,9,9,9,99,100,100,100,20,0,1,3,6,37,85,98,100,23,0,1,2,4,44,65,93,96,13,1,5,10,10,66,99,100,100
"East Midlands","E07000038","     North East Derbyshire",11,1,9,10,10,75,99,100,100,10,2,10,10,10,88,100,100,100,8,10,10,10,10,100,100,100,100,13,1,6,10,10,63,98,100,100,12,1,9,10,10,77,100,100,100,9,7,10,10,10,100,100,100,100,36,0,0,1,3,0,23,91,99,34,0,0,1,4,0,37,87,99,17,0,5,10,10,31,100,100,100,9,2,9,10,10,93,100,100,100,9,3,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,18,0,2,7,10,28,99,100,100,17,0,3,8,10,35,100,100,100,11,2,10,10,10,99,100,100,100,20,0,2,5,10,26,94,100,100,18,0,2,6,10,33,98,100,100,12,1,10,10,10,86,100,100,100,11,1,8,10,10,76,100,100,100,10,2,10,10,10,90,100,100,100,8,9,10,10,10,100,100,100,100,51,0,0,0,1,2,5,35,77,24,0,1,2,6,18,69,100,100,20,0,2,5,10,10,100,100,100,10,2,10,10,10,87,100,100,100,10,3,9,9,9,90,100,100,100,8,9,9,9,9,100,100,100,100,26,0,1,3,6,9,68,99,100,26,0,1,3,6,13,70,100,100,15,1,8,10,10,52,100,100,100
"East Midlands","E07000039","     South Derbyshire",11,1,8,10,10,74,98,99,100,10,2,9,10,10,88,100,100,100,8,9,10,10,10,100,100,100,100,15,1,5,9,10,58,97,100,100,12,2,6,10,10,80,100,100,100,9,6,10,10,10,100,100,100,100,39,0,0,2,2,0,19,77,94,35,0,0,2,3,0,24,94,100,18,0,4,10,10,10,100,100,100,10,2,8,10,10,85,100,100,100,9,4,9,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,19,0,3,6,9,33,91,98,99,18,1,3,8,10,41,83,100,100,11,3,10,10,10,86,100,100,100,22,0,2,5,9,15,86,100,100,20,0,2,7,9,28,80,100,100,13,2,10,10,10,84,100,100,100,13,1,6,9,10,71,99,99,100,11,2,6,10,10,82,100,100,100,8,7,10,10,10,100,100,100,100,43,0,0,1,1,0,10,67,87,36,0,0,1,2,0,14,89,100,18,0,2,5,10,7,100,100,100,11,2,8,10,10,87,99,99,100,10,4,8,10,10,82,99,100,100,8,9,10,10,10,99,100,100,100,28,0,1,2,3,14,60,90,98,27,0,1,2,3,34,56,83,100,15,1,6,10,10,51,100,100,100
"East Midlands","E10000018","Leicestershire",11,2,8,10,10,78,96,99,99,8,4,9,10,10,87,97,100,100,8,9,10,10,10,98,100,100,100,15,1,6,9,10,55,96,99,99,12,3,8,10,10,76,98,100,100,9,7,10,10,10,98,100,100,100,38,0,1,3,6,5,37,72,89,35,0,1,3,5,13,54,71,83,18,1,7,10,10,43,96,100,100,10,2,8,10,10,86,99,100,100,9,4,9,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,19,0,3,7,9,36,90,98,99,15,1,5,8,9,68,95,99,100,10,3,10,10,10,95,100,100,100,24,0,2,5,9,24,80,97,99,19,1,3,6,9,51,88,99,100,12,2,10,10,10,89,100,100,100,12,1,6,9,10,71,97,97,100,10,2,7,9,10,89,99,99,100,8,7,10,10,10,99,100,100,100,43,0,0,1,2,2,22,56,88,25,0,1,2,3,28,65,91,100,20,0,2,7,10,17,94,100,100,10,3,9,10,10,86,98,99,99,10,5,8,9,9,90,98,100,100,8,9,9,9,9,99,100,100,100,23,0,1,3,6,24,79,97,99,21,0,1,3,4,37,77,96,100,13,1,7,10,10,70,100,100,100
"East Midlands","E07000129","     Blaby",8,3,9,10,10,92,100,100,100,8,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,16,1,6,9,10,45,93,100,100,12,2,9,10,10,75,100,100,100,9,9,10,10,10,100,100,100,100,25,0,1,5,9,13,66,99,100,19,0,4,8,10,33,91,100,100,12,2,10,10,10,94,100,100,100,10,1,8,10,10,87,100,100,100,9,3,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,20,0,2,7,10,21,91,100,100,15,1,7,10,10,56,100,100,100,10,4,10,10,10,100,100,100,100,29,0,1,4,9,5,52,95,100,21,0,3,8,10,28,87,100,100,12,1,9,9,9,90,100,100,100,12,1,7,10,10,69,99,99,100,9,2,9,10,10,93,100,100,100,8,10,10,10,10,100,100,100,100,35,0,0,1,2,1,23,88,99,30,0,1,3,5,8,46,96,100,17,0,3,9,10,22,100,100,100,8,3,9,10,10,93,100,100,100,8,6,9,9,9,98,100,100,100,7,10,10,10,10,100,100,100,100,26,0,1,3,7,9,68,98,100,21,0,2,5,7,21,86,100,100,13,1,10,10,10,67,100,100,100
"East Midlands","E07000130","     Charnwood",8,2,9,10,10,91,100,100,100,8,5,10,10,10,97,100,100,100,7,10,10,10,10,100,100,100,100,14,1,8,10,10,57,99,100,100,12,3,9,10,10,77,100,100,100,9,8,10,10,10,100,100,100,100,29,0,1,3,7,8,55,95,100,23,0,1,3,5,24,72,99,100,14,1,8,10,10,59,100,100,100,9,2,9,10,10,90,100,100,100,9,4,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,17,1,3,8,10,43,96,100,100,14,1,6,9,9,72,99,100,100,10,3,9,9,9,95,100,100,100,20,1,3,6,10,42,92,100,100,15,2,4,8,10,68,99,100,100,11,3,10,10,10,96,100,100,100,10,2,8,10,10,83,100,100,100,9,3,9,10,10,95,99,99,100,8,9,10,10,10,100,100,100,100,48,0,0,0,2,0,6,39,87,25,0,1,2,4,26,63,93,100,21,0,2,7,10,6,100,100,100,9,3,9,10,10,90,100,100,100,9,5,9,9,9,96,99,100,100,7,9,9,9,9,100,100,100,100,21,0,1,3,6,20,92,100,100,20,0,1,3,5,33,83,100,100,13,1,7,10,10,76,100,100,100
"East Midlands","E07000131","     Harborough",20,1,5,8,9,55,80,93,96,16,2,5,9,10,63,83,99,100,10,6,10,10,10,89,100,100,100,19,1,4,8,9,50,89,92,95,15,2,5,9,10,65,91,99,100,10,4,10,10,10,91,100,100,100,48,0,0,1,4,2,5,55,87,48,0,0,1,3,2,24,45,64,20,0,7,10,10,30,100,100,100,13,1,6,9,9,76,93,98,99,10,3,7,10,10,90,100,100,100,8,7,10,10,10,100,100,100,100,24,0,2,4,8,36,82,91,93,17,1,2,5,7,60,88,97,100,11,2,9,9,9,89,100,100,100,31,0,1,2,6,19,64,90,93,24,0,1,3,5,33,64,96,99,13,1,9,10,10,69,100,100,100,16,1,4,8,9,61,90,90,98,12,1,4,8,10,79,100,100,100,8,5,10,10,10,99,100,100,100,42,0,0,1,2,12,38,59,84,26,1,1,1,3,39,55,87,100,18,0,3,7,10,35,99,100,100,16,2,7,9,9,75,90,93,95,12,4,7,9,9,77,95,100,100,8,7,9,9,9,97,100,100,100,28,0,1,2,5,31,66,90,92,25,0,1,2,3,39,57,96,100,13,1,7,10,10,63,100,100,100
"East Midlands","E07000132","     Hinckley and Bosworth",11,2,8,10,10,79,96,98,100,10,4,9,10,10,86,99,100,100,8,9,10,10,10,100,100,100,100,14,1,6,10,10,59,98,100,100,12,3,8,10,10,81,100,100,100,9,7,10,10,10,100,100,100,100,36,0,1,3,7,3,35,81,94,31,0,1,2,5,9,56,85,97,16,0,8,10,10,35,100,100,100,10,2,8,10,10,85,99,100,100,9,4,9,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,17,1,4,8,10,41,93,98,99,13,2,6,9,10,76,98,100,100,10,5,10,10,10,99,100,100,100,22,0,2,5,9,22,86,97,98,18,1,2,6,9,50,90,99,100,12,2,10,10,10,91,100,100,100,12,1,5,10,10,73,97,97,100,10,2,7,10,10,92,100,100,100,8,6,10,10,10,100,100,100,100,45,0,0,1,2,0,11,52,92,24,0,1,2,3,34,73,88,100,21,0,3,8,10,6,100,100,100,9,3,9,10,10,87,98,100,100,9,5,9,9,9,90,100,100,100,7,9,9,9,9,100,100,100,100,26,0,1,2,6,17,66,94,99,25,0,1,2,4,29,71,87,100,15,0,8,10,10,50,100,100,100
"East Midlands","E07000133","     Melton",14,1,5,9,10,61,92,98,99,13,2,6,8,10,71,93,99,100,9,5,10,10,10,92,100,100,100,17,1,5,9,10,48,89,98,99,16,3,5,8,10,59,85,100,100,10,5,10,10,10,88,100,100,100,52,0,0,1,3,0,0,29,83,76,0,0,0,0,0,0,0,13,29,0,1,9,10,0,54,100,100,11,1,8,10,10,76,99,99,100,10,3,7,10,10,91,100,100,100,8,7,10,10,10,100,100,100,100,23,0,1,3,8,22,75,98,99,21,1,1,2,3,51,75,93,100,12,1,7,10,10,75,100,100,100,23,0,2,3,7,23,76,97,99,21,1,1,2,3,53,78,93,99,12,1,7,10,10,79,100,100,100,15,1,2,8,10,58,96,96,100,14,1,2,4,7,73,96,96,100,10,2,10,10,10,95,100,100,100,60,0,0,0,1,0,0,7,64,25,1,1,1,1,52,67,78,97,32,0,0,5,10,0,21,100,100,12,3,8,10,10,72,96,99,99,14,5,6,8,9,70,86,100,100,9,6,9,9,9,90,100,100,100,20,0,1,2,6,43,85,98,99,24,1,1,1,1,53,67,81,99,13,1,3,10,10,67,100,100,100
"East Midlands","E07000134","     North West Leicestershire",14,1,7,10,10,61,96,100,100,12,3,8,10,10,82,99,100,100,8,9,10,10,10,99,100,100,100,14,1,5,9,10,57,98,99,100,11,2,7,10,10,79,100,100,100,9,6,10,10,10,100,100,100,100,56,0,0,0,1,2,13,16,53,54,0,0,0,1,5,11,17,65,23,0,5,10,10,8,99,100,100,10,2,8,10,10,89,99,100,100,9,3,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,19,0,2,6,9,34,87,99,100,16,1,3,8,10,62,93,100,100,10,3,10,10,10,99,100,100,100,25,0,1,4,8,12,70,98,100,21,1,2,4,8,40,78,100,100,12,2,10,10,10,82,100,100,100,13,1,6,9,10,64,97,97,100,10,2,7,10,10,85,100,100,100,8,7,10,10,10,100,100,100,100,40,0,0,1,1,4,33,63,84,23,0,1,2,2,37,75,91,100,15,0,2,8,10,41,100,100,100,11,2,8,10,10,82,98,100,100,10,4,8,9,9,89,100,100,100,8,9,9,9,9,100,100,100,100,22,0,1,2,3,23,83,98,99,21,0,1,2,3,32,79,99,100,12,1,7,10,10,76,100,100,100
"East Midlands","E07000135","     Oadby and Wigston",9,3,10,10,10,89,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,12,1,8,10,10,64,100,100,100,9,5,10,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,28,0,2,5,8,1,60,100,100,23,0,4,9,10,1,100,100,100,16,0,10,10,10,38,100,100,100,9,2,9,10,10,96,100,100,100,9,6,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,15,1,6,10,10,44,100,100,100,11,3,10,10,10,97,100,100,100,9,6,10,10,10,100,100,100,100,18,0,3,7,10,19,100,100,100,12,1,7,10,10,65,100,100,100,10,3,10,10,10,100,100,100,100,11,2,10,10,10,83,100,100,100,9,5,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,29,0,1,2,3,0,64,98,100,25,0,1,3,5,1,87,100,100,18,0,3,7,10,5,100,100,100,8,5,10,10,10,96,100,100,100,8,9,9,9,9,100,100,100,100,7,9,9,9,9,100,100,100,100,15,1,2,5,8,53,100,100,100,11,1,3,6,7,90,100,100,100,9,2,8,10,10,100,100,100,100
"East Midlands","E10000019","Lincolnshire",13,1,6,9,10,65,97,100,100,9,3,6,8,10,76,96,100,100,9,6,10,10,10,95,100,100,100,16,1,4,8,10,51,93,99,100,16,2,5,7,8,64,87,97,100,10,4,10,10,10,90,100,100,100,56,0,1,1,2,6,27,41,60,73,0,1,1,1,14,26,32,40,30,0,2,4,8,24,54,81,92,11,1,7,10,10,79,99,100,100,10,3,7,9,10,91,100,100,100,8,7,10,10,10,100,100,100,100,19,0,2,5,8,32,89,99,100,21,1,2,4,5,52,76,92,100,12,2,8,10,10,79,100,100,100,22,0,3,5,7,31,82,97,99,24,1,3,4,5,52,73,87,97,13,2,7,10,10,74,100,100,100,13,1,5,8,10,65,98,98,100,12,2,4,6,8,78,96,96,100,9,4,10,10,10,97,100,100,100,41,0,0,1,1,8,32,57,86,51,0,0,0,1,18,35,49,59,21,0,1,3,6,28,79,100,100,11,3,8,10,10,80,98,100,100,12,4,7,8,9,81,95,100,100,8,7,10,10,10,97,100,100,100,24,0,1,2,3,23,70,97,100,28,0,1,1,1,39,60,78,94,14,1,3,8,10,55,100,100,100
"East Midlands","E07000136","     Boston",12,1,6,9,10,74,97,100,100,11,3,8,9,10,84,99,99,100,8,7,10,10,10,99,100,100,100,15,1,6,9,10,57,88,100,100,13,3,8,9,10,78,98,99,100,9,7,10,10,10,98,100,100,100,91,0,0,0,0,0,0,0,2,120,0,0,0,0,0,0,0,0,53,0,0,0,7,0,0,11,89,12,1,7,10,10,77,98,100,100,10,3,8,10,10,90,99,100,100,8,7,10,10,10,99,100,100,100,19,0,2,5,8,34,91,98,100,15,1,2,4,5,58,94,99,100,11,2,8,10,10,96,100,100,100,22,0,2,4,6,29,79,95,100,19,1,2,3,4,55,83,92,100,13,2,5,10,10,75,100,100,100,15,1,4,8,9,52,97,97,100,12,2,4,5,8,76,98,98,100,9,4,10,10,10,98,100,100,100,34,0,0,1,1,2,48,81,97,25,0,1,1,1,24,72,83,98,17,0,1,2,5,39,99,100,100,10,4,9,10,10,82,96,100,100,10,6,8,9,10,87,99,99,100,8,9,10,10,10,99,100,100,100,23,0,1,1,3,25,72,97,100,22,1,1,1,1,55,75,86,98,13,1,2,6,10,75,100,100,100
"East Midlands","E07000137","     East Lindsey",16,1,4,8,10,51,96,100,100,15,1,3,6,8,60,93,100,100,10,3,10,10,10,89,100,100,100,16,1,3,6,9,48,92,99,100,19,1,2,4,6,55,78,94,100,11,2,9,10,10,83,100,100,100,92,0,0,0,0,0,0,3,9,111,0,0,0,0,0,0,3,5,51,0,0,1,3,0,7,43,62,12,1,6,10,10,76,99,100,100,11,2,4,7,10,87,98,100,100,8,4,10,10,10,99,100,100,100,20,1,2,4,7,38,89,99,100,25,1,1,2,3,45,63,84,100,13,1,6,10,10,69,100,100,100,24,0,1,3,5,27,73,96,100,31,1,1,1,2,38,51,72,96,14,1,5,10,10,57,100,100,100,14,1,3,7,9,59,99,99,100,13,1,2,4,6,70,94,94,100,9,2,9,10,10,96,100,100,100,36,0,0,1,1,13,40,66,90,51,0,0,0,1,25,34,44,55,21,0,1,3,4,33,80,100,100,11,3,8,10,10,76,98,100,100,13,4,6,8,9,75,92,99,100,8,6,10,10,10,96,100,100,100,24,0,1,1,3,29,65,96,100,33,0,0,1,1,36,47,67,91,15,0,2,6,8,50,100,100,100
"East Midlands","E07000138","     Lincoln",8,3,10,10,10,97,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,11,1,8,10,10,76,100,100,100,9,4,10,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,19,0,3,4,4,29,98,100,100,14,1,3,4,4,54,100,100,100,11,2,4,5,9,96,100,100,100,9,2,10,10,10,87,100,100,100,9,5,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,15,1,5,8,10,43,100,100,100,12,2,7,10,10,81,100,100,100,10,4,10,10,10,100,100,100,100,15,1,6,9,10,54,100,100,100,11,2,8,9,9,88,100,100,100,9,5,10,10,10,100,100,100,100,8,2,9,10,10,94,100,100,100,8,5,10,10,10,100,100,100,100,8,9,10,10,10,100,100,100,100,35,0,0,1,1,7,43,71,96,20,0,1,1,1,34,79,100,100,16,0,1,3,8,42,100,100,100,6,6,10,10,10,99,100,100,100,7,9,9,9,9,100,100,100,100,7,9,9,9,9,100,100,100,100,21,0,1,2,4,26,82,100,100,16,1,2,2,2,55,96,100,100,12,1,2,7,10,70,100,100,100
