"Region","LA_Code","LA_Name","Empl_pop","X100EmpPTt","X100EmpPT15pct","X100EmpPT30pct","X100EmpPT45pct","X100EmpPT60pct","X100EmpPT15n","X100EmpPT30n","X100EmpPT45n","X100EmpPT60n","X100EmpCyct","X100EmpCyc15pct","X100EmpCyc30pct","X100EmpCyc45pct","X100EmpCyc60pct","X100EmpCyc15n","X100EmpCyc30n","X100EmpCyc45n","X100EmpCyc60n","X100EmpCart","X100EmpCar15pct","X100EmpCar30pct","X100EmpCar45pct","X100EmpCar60pct","X100EmpCar15n","X100EmpCar30n","X100EmpCar45n","X100EmpCar60n","X500EmpPTt","X500EmpPT15pct","X500EmpPT30pct","X500EmpPT45pct","X500EmpPT60pct","X500EmpPT15n","X500EmpPT30n","X500EmpPT45n","X500EmpPT60n","X500EmpCyct","X500EmpCyc15pct","X500EmpCyc30pct","X500EmpCyc45pct","X500EmpCyc60pct","X500EmpCyc15n","X500EmpCyc30n","X500EmpCyc45n","X500EmpCyc60n","X500EmpCart","X500EmpCar15pct","X500EmpCar30pct","X500EmpCar45pct","X500EmpCar60pct","X500EmpCar15n","X500EmpCar30n","X500EmpCar45n","X500EmpCar60n","X5000EmpPTt","X5000EmpPT15pct","X5000EmpPT30pct","X5000EmpPT45pct","X5000EmpPT60pct","X5000EmpPT15n","X5000EmpPT30n","X5000EmpPT45n","X5000EmpPT60n","X5000EmpCyct","X5000EmpCyc15pct","X5000EmpCyc30pct","X5000EmpCyc45pct","X5000EmpCyc60pct","X5000EmpCyc15n","X5000EmpCyc30n","X5000EmpCyc45n","X5000EmpCyc60n","X5000EmpCart","X5000EmpCar15pct","X5000EmpCar30pct","X5000EmpCar45pct","X5000EmpCar60pct","X5000EmpCar15n","X5000EmpCar30n","X5000EmpCar45n","X5000EmpCar60n","PSPTt","PSPT15n","PSPT30n","PSPT45n","PSPT60n","PSPT15pct","PSPT30pct","PSPT45pct","PSPT60pct","PSCyct","PSCyc15n","PSCyc30n","PSCyc45n","PSCyc60n","PSCyc15pct","PSCyc30pct","PSCyc45pct","PSCyc60pct","PSCart","PSCar15n","PSCar30n","PSCar45n","PSCar60n","PSCar15pct","PSCar30pct","PSCar45pct","PSCar60pct","SSPTt","SSPT15n","SSPT30n","SSPT45n","SSPT60n","SSPT15pct","SSPT30pct","SSPT45pct","SSPT60pct","SSCyct","SSCyc15n","SSCyc30n","SSCyc45n","SSCyc60n","SSCyc15pct","SSCyc30pct","SSCyc45pct","SSCyc60pct","SSCart","SSCar15n","SSCar30n","SSCar45n","SSCar60n","SSCar15pct","SSCar30pct","SSCar45pct","SSCar60pct","FEPTt","FEPT15n","FEPT30n","FEPT45n","FEPT60n","FEPT15pct","FEPT30pct","FEPT45pct","FEPT60pct","FECyct","FECyc15n","FECyc30n","FECyc45n","FECyc60n","FECyc15pct","FECyc30pct","FECyc45pct","FECyc60pct","FECart","FECar15n","FECar30n","FECar45n","FECar60n","FECar15pct","FECar30pct","FECar45pct","FECar60pct","GPPTt","GPPT15n","GPPT30n","GPPT45n","GPPT60n","GPPT15pct","GPPT30pct","GPPT45pct","GPPT60pct","GPCyct","GPCyc15n","GPCyc30n","GPCyc45n","GPCyc60n","GPCyc15pct","GPCyc30pct","GPCyc45pct","GPCyc60pct","GPCart","GPCar15n","GPCar30n","GPCar45n","GPCar60n","GPCar15pct","GPCar30pct","GPCar45pct","GPCar60pct","HospPTt","HospPT15n","HospPT30n","HospPT45n","HospPT60n","HospPT15pct","HospPT30pct","HospPT45pct","HospPT60pct","HospCyct","HospCyc15n","HospCyc30n","HospCyc45n","HospCyc60n","HospCyc15pct","HospCyc30pct","HospCyc45pct","HospCyc60pct","HospCart","HospCar15n","HospCar30n","HospCar45n","HospCar60n","HospCar15pct","HospCar30pct","HospCar45pct","HospCar60pct","FoodPTt","FoodPT15n","FoodPT30n","FoodPT45n","FoodPT60n","FoodPT15pct","FoodPT30pct","FoodPT45pct","FoodPT60pct","FoodCyct","FoodCyc15n","FoodCyc30n","FoodCyc45n","FoodCyc60n","FoodCyc15pct","FoodCyc30pct","FoodCyc45pct","FoodCyc60pct","FoodCart","FoodCar15n","FoodCar30n","FoodCar45n","FoodCar60n","FoodCar15pct","FoodCar30pct","FoodCar45pct","FoodCar60pct","TownPTt","TownPT15n","TownPT30n","TownPT45n","TownPT60n","TownPT15pct","TownPT30pct","TownPT45pct","TownPT60pct","TownCyct","TownCyc15n","TownCyc30n","TownCyc45n","TownCyc60n","TownCyc15pct","TownCyc30pct","TownCyc45pct","TownCyc60pct","TownCart","TownCar15n","TownCar30n","TownCar45n","TownCar60n","TownCar15pct","TownCar30pct","TownCar45pct","TownCar60pct"
"South East","E07000208","     Epsom and Ewell",56730,7,98,100,100,100,3,10,10,10,8,100,100,100,100,8,10,10,10,7,100,100,100,100,10,10,10,10,12,1,9,10,10,68,100,100,100,10,97,100,100,100,5,10,10,10,9,100,100,100,100,9,10,10,10,20,0,1,4,8,21,97,100,100,16,44,100,100,100,0,2,5,10,14,53,100,100,100,1,5,10,10,11,2,9,10,10,84,100,100,100,9,6,10,10,10,99,100,100,100,10,10,10,10,10,97,97,97,97,16,0,4,10,10,42,100,100,100,12,1,9,10,10,81,100,100,100,12,5,10,10,10,97,97,97,97,16,0,5,10,10,43,99,100,100,12,2,9,10,10,85,100,100,100,12,5,10,10,10,97,97,97,97,11,2,10,10,10,77,100,100,100,9,6,10,10,10,83,84,84,84,10,10,10,10,10,82,82,82,82,27,0,1,2,4,10,58,100,100,19,0,1,3,5,26,81,84,84,17,1,3,10,10,46,82,82,82,9,4,10,10,10,93,100,100,100,8,9,10,10,10,83,84,84,84,10,10,10,10,10,82,82,82,82,15,1,5,10,10,45,100,100,100,12,1,7,10,10,71,84,84,84,12,4,10,10,10,82,82,82,82
"South East","E07000209","     Guildford",108765,12,74,98,100,100,2,9,10,10,10,93,100,100,100,5,10,10,10,8,100,100,100,100,9,10,10,10,14,1,8,10,10,55,98,100,100,11,85,100,100,100,3,9,10,10,9,99,100,100,100,8,10,10,10,24,0,2,4,7,20,75,96,99,21,37,81,94,100,1,3,4,6,13,75,100,100,100,2,8,10,10,11,2,8,10,10,80,99,100,100,10,3,9,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,19,0,2,6,10,32,88,99,100,15,1,4,8,10,60,95,100,100,11,2,10,10,10,88,100,100,100,20,0,3,7,10,25,86,99,100,17,1,4,8,10,64,94,99,100,12,3,10,10,10,82,100,100,100,12,1,8,10,10,71,98,100,100,11,3,9,10,10,73,85,85,85,8,8,10,10,10,85,85,85,85,35,0,0,1,2,5,32,81,96,29,0,1,1,1,13,49,72,81,17,0,2,6,10,35,84,85,85,10,3,9,10,10,83,99,100,100,10,6,9,10,10,75,83,85,85,8,9,10,10,10,84,85,85,85,23,0,1,4,9,15,87,99,100,20,0,1,3,6,21,75,85,85,13,1,8,10,10,64,85,85,85
"South East","E07000210","     Mole Valley",60880,15,57,95,97,99,1,7,9,10,11,84,99,100,100,3,8,10,10,9,100,100,100,100,7,10,10,10,15,1,7,9,10,56,96,99,100,13,72,98,100,100,3,8,10,10,9,98,100,100,100,7,10,10,10,37,0,0,2,6,0,32,81,94,38,0,29,67,99,0,0,1,3,21,11,100,100,100,0,4,10,10,13,1,7,9,10,77,95,98,100,11,3,8,10,10,88,100,100,100,8,7,10,10,10,100,100,100,100,23,0,2,6,9,21,86,97,99,18,1,3,6,9,49,88,99,100,12,1,10,10,10,85,100,100,100,23,0,2,6,9,20,86,97,98,18,1,3,6,9,49,88,99,100,12,1,10,10,10,84,100,100,100,13,1,7,9,10,72,96,99,100,10,2,7,10,10,75,82,83,83,8,6,10,10,10,83,83,83,83,46,0,0,1,2,0,25,52,80,41,0,0,1,1,3,26,48,71,22,0,2,8,10,14,79,83,83,12,2,9,10,10,77,96,98,100,10,4,9,10,10,72,82,83,83,8,9,10,10,10,82,83,83,83,21,0,1,5,9,29,92,96,98,18,0,1,4,7,33,73,82,83,11,1,9,10,10,73,83,83,83
"South East","E07000211","     Reigate and Banstead",102917,10,82,98,100,100,2,9,10,10,9,98,100,100,100,5,10,10,10,8,100,100,100,100,10,10,10,10,12,2,9,10,10,76,99,100,100,9,96,100,100,100,4,10,10,10,8,100,100,100,100,9,10,10,10,28,0,1,2,7,10,61,95,99,23,21,74,100,100,0,1,2,5,15,50,100,100,100,1,4,10,10,11,2,9,10,10,79,99,100,100,9,5,10,10,10,97,100,100,100,8,10,10,10,10,100,100,100,100,21,0,2,7,10,25,89,98,100,14,1,4,8,10,62,100,100,100,10,2,10,10,10,97,100,100,100,22,0,2,7,10,21,83,99,99,18,1,4,8,10,50,85,100,100,12,3,10,10,10,80,100,100,100,13,1,8,10,10,66,97,100,100,10,3,9,10,10,76,83,83,83,8,8,10,10,10,83,83,83,83,28,0,1,2,4,5,61,97,100,23,0,1,2,3,7,69,83,83,15,1,3,8,10,45,83,83,83,10,3,9,10,10,85,98,100,100,9,6,10,10,10,79,83,83,83,7,10,10,10,10,83,83,83,83,18,0,2,7,10,40,96,100,100,14,1,3,6,9,55,83,83,83,10,2,9,10,10,81,83,83,83
"South East","E07000212","     Runnymede",63818,11,78,98,100,100,1,7,10,10,10,91,100,100,100,3,10,10,10,8,100,100,100,100,9,10,10,10,10,2,9,10,10,81,100,100,100,9,96,100,100,100,5,10,10,10,8,100,100,100,100,10,10,10,10,34,0,0,3,7,1,37,92,98,25,6,81,100,100,0,1,3,7,15,40,100,100,100,1,10,10,10,11,2,9,10,10,88,99,99,100,9,4,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,20,0,2,6,10,38,86,99,100,15,1,4,10,10,64,100,100,100,11,2,10,10,10,96,100,100,100,20,0,1,5,10,15,95,99,100,15,1,2,7,10,60,100,100,100,11,1,10,10,10,99,100,100,100,13,1,6,10,10,68,99,100,100,10,2,9,10,10,79,84,84,84,8,7,10,10,10,84,84,84,84,32,0,1,1,2,1,50,85,100,24,0,1,2,3,7,70,84,84,15,0,3,10,10,32,84,84,84,10,2,9,10,10,83,98,100,100,9,4,10,10,10,80,84,84,84,8,10,10,10,10,84,84,84,84,16,1,3,8,10,47,96,98,100,13,1,4,10,10,61,84,84,84,10,3,10,10,10,83,84,84,84
"South East","E07000213","     Spelthorne",71074,9,88,100,100,100,2,10,10,10,9,100,100,100,100,6,10,10,10,8,100,100,100,100,10,10,10,10,11,1,9,10,10,77,100,100,100,9,100,100,100,100,4,10,10,10,8,100,100,100,100,10,10,10,10,25,0,1,5,9,12,74,99,100,20,23,91,100,100,0,2,6,10,13,66,100,100,100,1,10,10,10,10,2,10,10,10,83,100,100,100,9,5,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,16,0,4,10,10,43,100,100,100,12,1,8,10,10,87,100,100,100,10,4,10,10,10,99,100,100,100,26,0,2,9,10,8,66,100,100,20,0,5,10,10,22,99,100,100,13,2,10,10,10,73,100,100,100,12,1,8,10,10,66,100,100,100,10,3,10,10,10,80,84,84,84,8,9,10,10,10,84,84,84,84,27,0,1,2,3,10,56,99,100,21,0,1,2,4,23,67,84,84,14,1,3,10,10,54,84,84,84,10,3,10,10,10,86,100,100,100,9,7,10,10,10,83,84,84,84,7,10,10,10,10,84,84,84,84,18,0,3,9,10,31,98,100,100,13,1,5,10,10,55,84,84,84,10,2,10,10,10,83,84,84,84
"South East","E07000214","     Surrey Heath",63427,8,92,100,100,100,2,9,10,10,8,100,100,100,100,5,10,10,10,7,100,100,100,100,10,10,10,10,13,1,8,10,10,64,100,100,100,11,91,100,100,100,2,10,10,10,9,100,100,100,100,9,10,10,10,25,0,1,2,5,15,70,96,100,20,43,80,100,100,1,3,5,9,12,71,100,100,100,2,10,10,10,11,2,9,10,10,80,100,100,100,9,4,10,10,10,98,100,100,100,8,10,10,10,10,100,100,100,100,19,0,2,5,9,25,97,100,100,14,1,4,10,10,62,100,100,100,10,3,10,10,10,100,100,100,100,21,0,2,4,8,16,93,100,100,15,0,3,8,10,46,100,100,100,11,3,10,10,10,100,100,100,100,12,1,8,10,10,73,100,100,100,9,3,10,10,10,83,83,83,83,8,9,10,10,10,83,83,83,83,30,0,1,1,2,5,63,90,98,24,0,1,1,2,16,58,80,83,15,1,3,8,10,50,83,83,83,10,3,10,10,10,83,100,100,100,9,5,10,10,10,81,83,83,83,7,10,10,10,10,83,83,83,83,22,0,1,4,9,15,94,100,100,19,0,2,6,10,23,82,83,83,12,1,10,10,10,77,83,83,83
"South East","E07000215","     Tandridge",61757,14,55,96,99,100,1,7,10,10,11,86,100,100,100,2,9,10,10,8,99,100,100,100,8,10,10,10,12,2,8,10,10,72,97,99,100,10,87,100,100,100,3,8,10,10,8,99,100,100,100,8,10,10,10,48,0,0,1,3,0,2,55,88,49,0,4,50,72,0,0,1,3,23,0,97,100,100,0,3,10,10,13,1,8,10,10,77,97,99,100,10,2,9,10,10,93,100,100,100,8,9,10,10,10,100,100,100,100,23,0,1,5,9,17,80,94,95,18,1,2,6,9,43,90,100,100,12,2,10,10,10,87,100,100,100,25,0,1,6,9,9,75,94,95,19,0,2,7,9,28,94,100,100,12,1,10,10,10,84,100,100,100,14,1,7,9,10,64,95,98,100,12,2,7,10,10,62,84,84,84,8,7,10,10,10,84,84,84,84,46,0,0,1,2,0,13,61,87,44,0,0,1,2,0,15,52,63,21,0,3,9,10,9,82,84,84,12,2,9,10,10,75,97,99,100,10,3,9,10,10,70,84,84,84,8,9,10,10,10,84,84,84,84,21,0,2,5,9,24,89,97,98,19,0,1,4,8,30,78,84,84,11,1,9,10,10,75,84,84,84
"South East","E07000216","     Waverley",85848,13,64,95,99,100,1,7,9,10,10,88,100,100,100,3,8,10,10,8,100,100,100,100,7,10,10,10,14,1,7,9,10,57,95,99,99,12,75,99,100,100,3,8,10,10,9,100,100,100,100,7,10,10,10,46,0,0,1,4,0,16,53,82,49,0,21,53,72,0,0,1,3,21,8,99,100,100,0,6,10,10,12,1,8,10,10,76,97,99,100,10,3,8,10,10,93,100,100,100,8,8,10,10,10,100,100,100,100,23,0,1,4,8,24,81,95,98,17,1,2,4,8,49,91,100,100,12,2,9,10,10,87,100,100,100,34,0,1,2,5,6,45,74,92,31,0,1,2,4,13,56,67,99,16,0,6,10,10,48,100,100,100,16,1,5,9,10,55,96,98,99,12,1,6,9,10,65,83,83,83,9,5,10,10,10,82,83,83,83,60,0,0,0,1,0,1,14,58,60,0,0,0,1,0,0,18,41,26,0,1,3,9,0,61,83,83,11,3,9,10,10,83,97,98,99,10,5,9,10,10,74,83,83,83,7,9,10,10,10,83,83,83,83,20,0,2,4,7,31,92,98,99,17,1,1,3,5,44,75,83,83,12,1,6,10,10,57,83,83,83
"South East","E07000217","     Woking",70450,8,95,100,100,100,2,10,10,10,8,100,100,100,100,7,10,10,10,7,100,100,100,100,10,10,10,10,11,1,9,10,10,79,100,100,100,9,98,100,100,100,4,10,10,10,8,100,100,100,100,10,10,10,10,23,0,1,4,8,16,87,100,100,16,47,100,100,100,0,1,3,7,12,88,100,100,100,1,9,10,10,10,2,9,10,10,87,100,100,100,9,5,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,18,0,2,7,10,34,92,100,100,13,1,5,10,10,66,100,100,100,10,3,10,10,10,96,100,100,100,24,0,2,6,10,12,76,100,100,17,1,4,9,10,28,100,100,100,12,2,10,10,10,95,100,100,100,11,2,9,10,10,81,100,100,100,10,5,10,10,10,77,83,83,83,8,9,10,10,10,83,83,83,83,45,0,0,1,3,0,4,52,94,38,0,0,1,2,0,3,77,83,20,0,3,8,10,0,83,83,83,9,4,10,10,10,92,100,100,100,8,8,10,10,10,83,83,83,83,7,10,10,10,10,83,83,83,83,16,0,2,6,10,45,99,100,100,13,1,3,6,10,64,83,83,83,10,2,10,10,10,83,83,83,83
"South East","E10000032","West Sussex",594980,10,82,97,99,100,2,8,10,10,8,91,100,100,100,5,9,10,10,8,100,100,100,100,9,10,10,10,13,1,7,9,10,67,97,99,100,11,85,99,100,100,4,8,10,10,8,99,100,100,100,8,10,10,10,36,0,1,2,4,7,41,75,94,38,20,46,61,79,0,1,1,2,20,38,90,100,100,1,2,7,10,11,2,8,10,10,85,99,100,100,9,4,9,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,20,0,2,6,9,32,89,98,99,16,1,3,6,8,63,91,98,100,11,3,9,10,10,90,100,100,100,24,0,2,5,8,24,78,94,97,20,1,2,4,7,52,82,93,100,12,2,8,10,10,81,100,100,100,13,2,7,9,10,76,97,99,99,11,3,7,9,10,73,81,82,82,8,7,10,10,10,81,82,82,82,40,0,0,1,2,6,36,64,86,38,0,0,1,1,15,38,52,68,19,0,2,5,8,31,74,82,82,10,4,9,10,10,88,98,99,100,9,6,9,10,10,76,81,82,82,7,9,10,10,10,81,82,82,82,21,0,2,5,8,31,89,97,99,18,1,2,3,5,43,72,79,82,11,2,7,10,10,70,82,82,82
"South East","E07000223","     Adur",44986,7,97,100,100,100,3,10,10,10,8,100,100,100,100,8,10,10,10,7,100,100,100,100,10,10,10,10,11,1,9,10,10,79,100,100,100,9,98,100,100,100,4,10,10,10,8,100,100,100,100,9,10,10,10,31,0,1,3,5,0,47,100,100,29,0,50,100,100,0,1,3,4,19,14,100,100,100,0,3,7,10,9,2,9,10,10,94,100,100,100,9,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,17,0,3,9,10,42,92,100,100,13,1,5,10,10,75,100,100,100,10,3,10,10,10,94,100,100,100,17,0,2,7,10,40,89,100,100,13,1,4,8,10,73,100,100,100,10,3,10,10,10,96,100,100,100,10,2,9,10,10,90,100,100,100,9,4,10,10,10,82,83,83,83,8,9,10,10,10,83,83,83,83,21,0,1,2,4,21,91,100,100,18,0,1,2,3,33,83,83,83,12,1,3,6,8,58,83,83,83,8,5,10,10,10,97,100,100,100,8,8,10,10,10,83,83,83,83,7,10,10,10,10,83,83,83,83,19,0,3,8,10,23,96,100,100,16,0,3,7,9,41,83,83,83,11,2,10,10,10,83,83,83,83
"South East","E07000224","     Arun",109603,9,89,99,100,100,3,9,10,10,8,97,100,100,100,6,10,10,10,7,100,100,100,100,10,10,10,10,13,1,7,10,10,65,99,99,100,11,83,100,100,100,4,9,10,10,9,99,100,100,100,8,10,10,10,45,0,0,1,2,0,3,61,93,49,0,1,41,87,0,0,0,1,25,0,86,100,100,0,1,6,10,11,2,8,10,10,84,99,100,100,9,4,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,21,0,2,6,9,25,90,99,100,15,1,2,6,9,65,97,100,100,11,2,10,10,10,96,100,100,100,22,0,1,5,8,24,89,99,100,15,1,2,4,7,63,98,100,100,11,2,8,10,10,97,100,100,100,11,2,7,10,10,84,99,99,100,9,3,8,10,10,80,83,83,83,8,8,10,10,10,83,83,83,83,52,0,0,0,1,0,2,32,78,49,0,0,0,1,0,0,34,69,23,0,1,3,5,0,74,83,83,9,4,10,10,10,92,99,99,100,8,7,10,10,10,80,83,83,83,7,10,10,10,10,83,83,83,83,19,0,2,5,8,31,94,99,99,16,1,2,3,5,46,77,83,83,11,1,7,10,10,73,83,83,83
"South East","E07000225","     Chichester",82734,16,57,92,97,98,1,5,8,9,12,77,99,100,100,3,7,9,10,9,99,100,100,100,6,10,10,10,15,1,5,8,9,60,91,97,98,13,69,96,100,100,2,5,8,10,9,97,100,100,100,5,10,10,10,40,0,1,1,3,8,48,68,87,45,22,46,57,71,0,1,1,1,20,42,84,100,100,1,4,9,10,13,1,6,9,9,68,97,98,100,10,2,7,9,10,90,100,100,100,8,7,10,10,10,100,100,100,100,26,0,2,5,7,23,71,90,93,23,1,2,4,6,37,73,88,99,13,2,8,10,10,73,100,100,100,31,0,2,4,7,19,64,87,94,30,1,2,3,5,34,57,77,99,15,2,7,10,10,58,100,100,100,19,1,3,7,9,50,90,96,97,14,1,3,6,8,56,76,81,81,9,3,10,10,10,77,81,81,81,48,0,0,1,1,6,29,50,78,49,0,0,0,1,16,29,36,52,21,0,1,2,4,29,67,81,81,14,2,7,9,10,69,92,97,98,12,4,7,9,10,60,76,81,81,8,7,10,10,10,78,81,81,81,27,0,1,3,6,24,70,89,96,25,0,1,1,3,31,55,67,81,13,1,6,10,10,56,81,81,81
"South East","E07000226","     Crawley",80036,8,93,100,100,100,3,10,10,10,8,100,100,100,100,7,10,10,10,7,100,100,100,100,10,10,10,10,13,1,8,10,10,61,100,100,100,11,89,100,100,100,3,10,10,10,9,100,100,100,100,9,10,10,10,22,0,2,3,7,22,80,100,100,15,52,100,100,100,1,3,3,4,11,96,100,100,100,2,4,8,10,9,3,10,10,10,93,100,100,100,9,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,15,1,4,8,10,47,100,100,100,12,2,7,8,10,92,100,100,100,9,5,10,10,10,100,100,100,100,15,1,5,8,10,53,100,100,100,12,2,7,7,9,92,100,100,100,9,5,10,10,10,100,100,100,100,9,2,9,10,10,91,100,100,100,9,5,10,10,10,83,83,83,83,7,10,10,10,10,83,83,83,83,23,0,1,1,3,11,78,99,100,16,0,1,1,1,34,83,83,83,11,1,2,6,10,77,83,83,83,8,3,10,10,10,97,100,100,100,8,8,10,10,10,83,83,83,83,7,10,10,10,10,83,83,83,83,19,0,1,4,9,25,96,100,100,16,0,1,2,3,36,83,83,83,11,1,6,10,10,78,83,83,83
"South East","E07000227","     Horsham",97075,12,73,95,99,100,2,7,9,10,10,83,100,100,100,3,7,10,10,8,100,100,100,100,7,10,10,10,15,1,5,9,10,59,94,97,99,11,83,100,100,100,2,6,9,10,8,100,100,100,100,6,10,10,10,36,0,1,1,3,7,54,69,91,36,22,52,58,78,0,1,1,2,17,51,98,100,100,1,2,7,10,12,1,7,9,10,78,97,99,100,10,3,7,10,10,93,100,100,100,8,7,10,10,10,100,100,100,100,23,0,2,4,8,22,86,97,98,21,1,2,3,7,39,81,96,100,12,1,9,10,10,77,100,100,100,28,0,1,3,7,18,68,92,95,25,0,1,2,5,37,67,86,100,13,1,7,10,10,66,100,100,100,16,1,5,9,10,54,94,97,99,13,2,5,8,10,61,80,81,81,9,4,10,10,10,80,81,81,81,54,0,0,0,1,0,4,35,67,60,0,0,0,1,0,1,18,46,28,0,1,4,10,1,58,81,81,11,2,8,10,10,84,96,98,100,10,4,7,10,10,72,81,81,81,7,8,10,10,10,81,81,81,81,25,0,1,3,6,18,81,96,98,23,0,1,1,3,29,60,75,81,13,1,6,10,10,58,81,81,81
"South East","E07000228","     Mid Sussex",103953,11,79,97,100,100,2,8,10,10,10,88,100,100,100,4,9,10,10,8,99,100,100,100,9,10,10,10,14,1,7,10,10,65,98,100,100,11,84,100,100,100,3,9,10,10,9,99,100,100,100,7,10,10,10,45,0,0,1,4,0,7,53,91,61,0,5,13,39,0,0,0,1,27,4,69,100,100,0,2,8,10,11,2,8,10,10,87,98,100,100,9,3,9,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,19,0,2,5,9,26,90,99,100,16,1,2,5,8,56,94,100,100,11,2,9,10,10,93,100,100,100,28,0,1,4,8,13,54,87,95,24,0,1,2,5,26,69,94,100,13,1,8,10,10,68,100,100,100,13,1,6,10,10,77,98,99,100,11,3,7,10,10,73,80,81,81,8,6,10,10,10,80,81,81,81,36,0,0,1,3,6,39,70,94,36,0,0,1,1,11,34,57,69,18,0,2,7,10,30,80,81,81,10,3,9,10,10,86,98,100,100,9,5,9,10,10,74,81,81,81,7,9,10,10,10,81,81,81,81,19,0,2,4,8,41,91,99,99,16,1,2,2,4,54,73,81,81,10,1,6,10,10,70,81,81,81
"South East","E07000229","     Worthing",76593,8,93,100,100,100,4,10,10,10,8,98,100,100,100,8,10,10,10,7,100,100,100,100,10,10,10,10,9,3,10,10,10,88,100,100,100,8,98,100,100,100,8,10,10,10,7,100,100,100,100,10,10,10,10,24,0,1,2,5,16,74,100,100,17,48,100,100,100,0,1,1,1,12,74,100,100,100,1,1,6,10,9,2,10,10,10,95,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,15,1,4,8,10,52,100,100,100,11,2,7,8,10,92,100,100,100,9,5,10,10,10,100,100,100,100,22,0,1,5,9,14,96,100,100,15,1,3,4,8,61,100,100,100,11,2,9,10,10,100,100,100,100,9,3,10,10,10,91,100,100,100,8,7,10,10,10,80,80,80,80,7,10,10,10,10,80,80,80,80,28,0,1,1,2,12,56,98,100,19,0,1,1,2,27,80,80,80,13,1,2,5,8,54,80,80,80,7,6,10,10,10,98,100,100,100,7,10,10,10,10,80,80,80,80,7,10,10,10,10,80,80,80,80,16,1,4,8,10,50,97,100,100,12,2,4,6,9,60,80,80,80,9,4,10,10,10,79,80,80,80
"South West","E06000022","Bath and North East Somerset",137615,10,81,99,100,100,3,9,10,10,9,93,100,100,100,6,10,10,10,8,100,100,100,100,9,10,10,10,13,2,8,10,10,67,97,99,100,12,80,99,100,100,4,9,10,10,9,99,100,100,100,7,10,10,10,33,0,1,2,6,19,56,76,87,31,38,60,72,83,1,2,2,3,18,49,88,100,100,1,4,9,10,10,2,8,10,10,93,100,100,100,9,4,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,18,1,3,7,10,40,93,99,100,14,1,5,8,10,68,96,100,100,10,3,10,10,10,93,100,100,100,18,1,4,8,10,35,95,99,100,14,1,6,9,10,58,97,100,100,10,4,10,10,10,95,100,100,100,11,2,8,10,10,84,99,99,100,9,5,9,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,66,0,0,0,0,0,0,3,38,71,0,0,0,0,0,0,11,18,36,0,0,3,6,0,17,88,100,9,5,9,10,10,88,99,99,100,9,7,10,10,10,93,100,100,100,7,10,10,10,10,100,100,100,100,23,0,1,3,7,24,83,96,98,18,0,1,2,4,43,90,98,100,13,1,5,10,10,73,100,100,100
"South West","E06000028","Bournemouth",145847,7,96,100,100,100,5,10,10,10,7,100,100,100,100,9,10,10,10,7,100,100,100,100,10,10,10,10,9,3,10,10,10,89,100,100,100,8,100,100,100,100,7,10,10,10,8,100,100,100,100,10,10,10,10,23,0,2,5,7,19,81,100,100,17,43,99,100,100,1,3,5,7,12,78,100,100,100,2,6,9,10,10,2,10,10,10,90,100,100,100,9,6,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,15,1,6,10,10,45,100,100,100,12,2,10,10,10,97,100,100,100,9,6,10,10,10,100,100,100,100,16,1,4,10,10,39,99,100,100,12,2,8,10,10,91,100,100,100,10,4,10,10,10,99,100,100,100,8,3,10,10,10,95,100,100,100,8,7,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,30,0,1,1,2,1,51,99,100,24,0,1,2,2,6,83,99,99,17,0,2,2,4,21,99,99,99,6,7,10,10,10,99,100,100,100,7,10,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,15,1,4,9,10,56,99,100,100,12,1,5,9,10,76,99,99,99,10,3,10,10,10,98,99,99,99
